Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Thibaut Courtois,643.0,831.0,0.0,0.0
Philippe Coutinho,1260.0,1464.0,32.0,51.0
Nicolas Cozza,390.0,465.0,2.0,0.0
Alessio Cragno,813.0,1252.0,0.0,1.0
Aaron Cresswell,835.0,1061.0,16.0,18.0
Domenico Criscito,1267.0,1755.0,47.0,55.0
Lorenzo Crisetig,169.0,198.0,1.0,2.0
Bryan Cristante,1085.0,1336.0,24.0,22.0
Sebastián Cristóforo,120.0,155.0,6.0,2.0
Enzo Crivelli,364.0,557.0,13.0,7.0
Peter Crouch,11.0,25.0,0.0,1.0
Alessio da Cruz,23.0,29.0,0.0,0.0
Juan Cuadrado,684.0,811.0,28.0,32.0
Cucho,403.0,606.0,26.0,36.0
Marc Cucurella,763.0,997.0,32.0,29.0
Iván Cuéllar,576.0,1051.0,0.0,1.0
Mickaël Cuisance,121.0,156.0,3.0,4.0
Matheus Cunha,161.0,235.0,8.0,9.0
Greg Cunningham,167.0,229.0,5.0,5.0
Patrick Cutrone,241.0,335.0,21.0,3.0
Wylan Cyprien,1688.0,2020.0,58.0,13.0
Marco D'Alessandro,466.0,665.0,18.0,11.0
Danilo D'Ambrosio,1615.0,1918.0,33.0,33.0
Damien Da Silva,1247.0,1424.0,1.0,3.0
Kouadio-Yves Dabila,325.0,386.0,0.0,0.0
Abdoulaye Dabo,26.0,32.0,3.0,2.0
Bryan Dabo,342.0,423.0,12.0,8.0
Christoph Daferner,2.0,4.0,0.0,0.0
Colin Dagba,596.0,647.0,13.0,7.0
Mahmoud Dahoud,373.0,455.0,8.0,8.0
Leon Dajaku,4.0,6.0,0.0,0.0
Felipe dal Belo,1091.0,1277.0,6.0,4.0
Nicola Dalmonte,20.0,25.0,1.0,0.0
Diogo Dalot,395.0,556.0,17.0,14.0
Matty Daly,7.0,13.0,0.0,0.0
Vitalie Damașcan,2.0,4.0,0.0,0.0
Loïc Damour,8.0,11.0,0.0,0.0
Charlie Daniels,785.0,1019.0,11.0,22.0
Danilo,767.0,871.0,5.0,9.0
Scott Dann,190.0,243.0,0.0,0.0
Kevin Danso,453.0,611.0,1.0,2.0
Dante,2147.0,2352.0,4.0,4.0
Palkó Dárdai,29.0,41.0,2.0,2.0
Sergi Darder,1025.0,1313.0,35.0,32.0
Vladimír Darida,214.0,245.0,8.0,6.0
Matteo Darmian,176.0,206.0,2.0,1.0
Alphonso Davies,31.0,36.0,0.0,1.0
Ben Davies,1071.0,1314.0,17.0,21.0
Tom Davies,414.0,525.0,5.0,8.0
Steven Davis,65.0,69.0,3.0,3.0
Kevin De Bruyne,625.0,819.0,33.0,44.0
Sebastien De Maio,326.0,408.0,2.0,4.0
Sebastien De Maio,207.0,256.0,2.0,3.0
Rodrigo De Paul,1295.0,1837.0,100.0,80.0
Daniele De Rossi,809.0,924.0,16.0,15.0
Mattia De Sciglio,987.0,1180.0,12.0,13.0
Lorenzo De Silvestri,791.0,1220.0,29.0,40.0
Lucas Deaux,371.0,533.0,11.0,7.0
Mathieu Debuchy,861.0,1165.0,15.0,21.0
Troy Deeney,522.0,836.0,40.0,42.0
Jermain Defoe,0.0,0.0,0.0,0.0
Steven Defour,198.0,250.0,2.0,4.0
Grégoire Defrel,672.0,805.0,24.0,23.0
Alessandro Deiola,123.0,172.0,2.0,1.0
Alessandro Deiola,134.0,181.0,2.0,2.0
Romain Del Castillo,380.0,560.0,25.0,27.0
Thomas Delaney,1405.0,1645.0,12.0,14.0
Moisés Delgado,71.0,100.0,3.0,3.0
Cristian Dell'Orco,458.0,520.0,1.0,1.0
Cristian Dell'Orco,50.0,69.0,1.0,3.0
Andy Delort,694.0,1197.0,52.0,47.0
Fabian Delph,692.0,758.0,3.0,14.0
Mousa Dembélé,278.0,308.0,0.0,1.0
Moussa Dembélé,324.0,435.0,26.0,14.0
Ousmane Dembélé,790.0,1018.0,46.0,47.0
Jessy Deminguet,379.0,468.0,6.0,5.0
Merih Demiral,619.0,704.0,1.0,1.0
Kerem Demirbay,1096.0,1420.0,83.0,40.0
Diego Demme,1188.0,1495.0,27.0,30.0
Jason Denayer,1840.0,1947.0,3.0,3.0
Leander Dendoncker,504.0,625.0,7.0,7.0
Fabio Depaoli,890.0,1228.0,33.0,40.0
Memphis Depay,1093.0,1491.0,122.0,63.0
Laurent Depoitre,169.0,261.0,7.0,6.0
Clément Depres,114.0,166.0,4.0,3.0
Kiril Despodov,7.0,17.0,0.0,0.0
Daniele Dessena,136.0,184.0,1.0,3.0
Mattia Destro,49.0,90.0,3.0,1.0
Gerard Deulofeu,580.0,795.0,30.0,43.0
Jacopo Dezi,38.0,43.0,0.0,0.0
Federico Di Francesco,322.0,394.0,14.0,11.0
Antonio Di Gaudio,68.0,119.0,4.0,2.0
Giovanni Di Lorenzo,1696.0,2197.0,34.0,73.0
Ángel Di María,1068.0,1457.0,59.0,65.0
Franco Di Santo,22.0,36.0,0.0,0.0
Franco Di Santo,43.0,72.0,4.0,4.0
Boulaye Dia,109.0,158.0,8.0,4.0
Fousseni Diabaté,10.0,18.0,1.0,1.0
Moussa Diaby,464.0,579.0,18.0,21.0
Adama Diakhaby,118.0,164.0,5.0,4.0
Mouctar Diakhaby,592.0,688.0,0.0,0.0
Bafodé Diakité,271.0,345.0,2.0,1.0
Abdou Diallo,1727.0,1953.0,11.0,12.0
Abdoulaye Diallo,106.0,147.0,0.0,0.0
Mustapha Diallo,116.0,173.0,2.0,2.0
Mohamed Diamé,571.0,741.0,1.0,8.0
Grady Diangana,200.0,265.0,11.0,7.0
Lassana Diarra,131.0,147.0,1.0,0.0
Amadou Diawara,501.0,548.0,5.0,2.0
Brahim Díaz,147.0,174.0,6.0,6.0
Javier Díaz,14.0,24.0,0.0,0.0
Bakaye Dibassy,1097.0,1442.0,6.0,13.0
Lorenzo Dickmann,48.0,59.0,0.0,0.0
Daniel Didavi,328.0,454.0,29.0,15.0
Étienne Didot,927.0,1232.0,20.0,19.0
Adrián Diéguez,153.0,200.0,1.0,0.0
Eric Dier,890.0,1058.0,8.0,12.0
Tim Dierßen,3.0,3.0,0.0,0.0
Lucas Digne,1460.0,2059.0,70.0,51.0
Virgil van Dijk,2709.0,2996.0,6.0,5.0
Mitchell Dijks,722.0,1009.0,14.0,20.0
Javairô Dilrosun,188.0,258.0,14.0,12.0
Federico Dimarco,309.0,431.0,8.0,13.0
Stole Dimitrievski,430.0,648.0,0.0,1.0
Tristan Dingomé,474.0,605.0,24.0,21.0
Ismaël Diomandé,499.0,594.0,4.0,1.0
Federico Dionisi,40.0,61.0,5.0,4.0
Lois Diony,220.0,339.0,19.0,5.0
Issa Diop,973.0,1141.0,2.0,0.0
Papakouli Diop,850.0,1145.0,9.0,16.0
Sofiane Diop,163.0,235.0,6.0,5.0
Assane Dioussé,403.0,500.0,5.0,4.0
Assane Dioussé,120.0,139.0,2.0,1.0
Axel Disasi,52.0,69.0,0.0,0.0
Djené,705.0,973.0,5.0,6.0
Koffi Djidji,497.0,595.0,0.0,2.0
Koffi Djidji,44.0,50.0,0.0,0.0
Alexander Djiku,1158.0,1375.0,2.0,6.0
Papy Djilobodji,56.0,83.0,1.0,0.0
Berat Djimsiti,930.0,1034.0,4.0,2.0
Johan Djourou,105.0,122.0,0.0,1.0
Marko Dmitrović,371.0,748.0,0.0,0.0
Matt Doherty,1333.0,1828.0,41.0,32.0
Keagan Dolly,34.0,41.0,1.0,0.0
Jaume Doménech,58.0,94.0,0.0,0.0
Giulio Donati,259.0,353.0,7.0,9.0
Ji Dong-won,273.0,382.0,11.0,7.0
Anastasios Donis,143.0,200.0,6.0,6.0
Gianluigi Donnarumma,958.0,1161.0,2.0,0.0
Godfred Donsah,50.0,57.0,1.0,0.0
Riccardo Doratiotto,6.0,7.0,0.0,0.0
Gabriel Dos Santos,541.0,617.0,3.0,2.0
Mathieu Dossevi,618.0,931.0,57.0,29.0
Abdoulaye Doucouré,1640.0,1967.0,37.0,36.0
Cheick Doukouré,85.0,113.0,0.0,1.0
Moussa Doumbia,503.0,653.0,21.0,26.0
Seydou Doumbia,52.0,71.0,0.0,2.0
Souleyman Doumbia,311.0,356.0,1.0,1.0
Aleksandar Dragović,987.0,1098.0,2.0,2.0
Bartłomiej Drągowski,72.0,106.0,0.0,0.0
Bartłomiej Drągowski,319.0,481.0,1.0,0.0
Julian Draxler,1421.0,1610.0,42.0,42.0
Luke Dreher,3.0,3.0,0.0,0.0
Josip Drmić,54.0,63.0,1.0,3.0
Jaroslav Drobný,27.0,37.0,0.0,0.0
Óscar Duarte,300.0,342.0,2.0,3.0
Rubén Duarte,847.0,1231.0,21.0,21.0
Leo Dubois,1247.0,1494.0,24.0,29.0
Martin Dúbravka,686.0,1152.0,0.0,0.0
Marvin Ducksch,182.0,276.0,19.0,6.0
Ondrej Duda,958.0,1276.0,36.0,23.0
Shane Duffy,990.0,1268.0,6.0,3.0
Demeaco Duhaney,20.0,28.0,0.0,1.0
Paul Dummett,639.0,884.0,5.0,12.0
Alfred Duncan,690.0,863.0,33.0,29.0
Lewis Dunk,1240.0,1489.0,9.0,3.0
Maxime Dupé,172.0,301.0,0.0,0.0
Erik Durm,748.0,1072.0,12.0,18.0
Jimmy Durmaz,896.0,1217.0,39.0,31.0
Riza Durmisi,121.0,164.0,10.0,4.0
Hugo Duro,46.0,68.0,1.0,2.0
Raphael Dwamena,31.0,49.0,4.0,2.0
Paulo Dybala,1079.0,1282.0,49.0,35.0
Edin Džeko,513.0,737.0,40.0,30.0
Blerim Džemaili,549.0,710.0,20.0,17.0
Félix Eboa Eboa,777.0,1005.0,6.0,6.0
Dennis Eckert,30.0,43.0,3.0,0.0
Bruno Ecuele Manga,706.0,1110.0,5.0,6.0
Simone Edera,29.0,34.0,2.0,0.0
Simone Edera,58.0,81.0,2.0,1.0
Ederson,918.0,1071.0,3.0,0.0
Johannes Eggestein,242.0,347.0,10.0,11.0
Maximilian Eggestein,1314.0,1653.0,48.0,28.0
Albin Ekdal,1457.0,1673.0,18.0,7.0
Josip Elez,246.0,319.0,2.0,2.0
Harvey Elliot,10.0,12.0,0.0,1.0
Mohamed Elneny,259.0,287.0,4.0,3.0
Aritz Elustondo,973.0,1219.0,8.0,12.0
Gorka Elustondo,107.0,133.0,2.0,3.0
Nico Elvedi,1945.0,2102.0,3.0,4.0
Rodrigo Ely,100.0,135.0,1.0,0.0
Mohamed Elyounoussi,176.0,270.0,13.0,9.0
Adri Embarba,510.0,837.0,56.0,24.0
Breel Embolo,188.0,280.0,18.0,10.0
Emerson,164.0,202.0,5.0,7.0
Youssef En-Nesyri,278.0,495.0,15.0,8.0
Björn Engels,1081.0,1267.0,10.0,9.0
Sergi Enrich,683.0,926.0,27.0,13.0
Javier Eraso,175.0,229.0,6.0,1.0
Christian Eriksen,1540.0,1985.0,75.0,55.0
Patrick Erras,365.0,453.0,9.0,2.0
Gonzalo Escalante,597.0,768.0,9.0,7.0
Sergio Escudero,752.0,951.0,10.0,27.0
Bernardo Espinosa,1203.0,1365.0,5.0,3.0
Michael Esser,867.0,1231.0,3.0,0.0
Alexander Esswein,308.0,450.0,18.0,16.0
Neil Etheridge,396.0,1188.0,3.0,0.0
Beñat Etxebarria,996.0,1241.0,33.0,18.0
Xabier Etxeita,659.0,866.0,2.0,3.0
Lucas Evangelista,228.0,313.0,6.0,4.0
Jonny Evans,867.0,1013.0,4.0,1.0
Ewerton,493.0,576.0,1.0,1.0
Valentin Eysseric,134.0,177.0,11.0,7.0
Valentin Eysseric,76.0,110.0,5.0,4.0
Marco Fabián,8.0,13.0,0.0,0.0
Łukasz Fabiański,651.0,1204.0,3.0,0.0
Fabinho,1403.0,1631.0,16.0,25.0
Fábio,482.0,635.0,11.0,14.0
Cesc Fàbregas,165.0,193.0,3.0,4.0
Cesc Fàbregas,620.0,752.0,20.0,14.0
Fabricio,34.0,50.0,0.0,0.0
Ralf Fährmann,366.0,514.0,1.0,0.0
Romain Faivre,35.0,43.0,1.0,1.0
Fayçal Fajr,1596.0,2097.0,61.0,24.0
Radamel Falcao,510.0,657.0,17.0,7.0
Diego Falcinelli,115.0,151.0,6.0,2.0
Simon Falette,228.0,308.0,0.0,0.0
Iago Falque,709.0,917.0,51.0,41.0
Paolo Faragò,626.0,864.0,21.0,17.0
Mohamed Fares,1132.0,1504.0,39.0,37.0
Diego Farias,266.0,335.0,22.0,22.0
Diego Farias,188.0,243.0,4.0,9.0
Andrea Favilli,37.0,50.0,2.0,0.0
Federico Fazio,1210.0,1414.0,4.0,3.0
Zouhair Feddal,1104.0,1282.0,4.0,8.0
Nabil Fekir,893.0,1088.0,49.0,26.0
Yassin Fekir,14.0,17.0,1.0,1.0
Felipe,377.0,497.0,0.0,2.0
Luiz Felipe,589.0,703.0,3.0,6.0
Ohis Felix Uduokhai,115.0,142.0,0.0,1.0
Marouane Fellaini,347.0,433.0,3.0,1.0
Kiko Femenía,950.0,1174.0,15.0,26.0
Edimilson Fernandes,750.0,894.0,23.0,13.0
Gelson Fernandes,719.0,849.0,4.0,3.0
Aitor Fernández,272.0,455.0,0.0,0.0
Andrés Fernández,133.0,187.0,1.0,0.0
Borja Fernández,308.0,391.0,0.0,0.0
Federico Fernández,483.0,622.0,4.0,4.0
Joaquín Fernández,244.0,300.0,1.0,0.0
Fernandinho,1804.0,2068.0,24.0,48.0
Juan Ferney Otero,530.0,758.0,26.0,22.0
Alex Ferrari,288.0,327.0,0.0,1.0
David Ferreiro,645.0,1033.0,51.0,43.0
Facundo Ferreyra,32.0,47.0,0.0,0.0
Jordan Ferri,876.0,1066.0,24.0,25.0
Jordan Ferri,78.0,92.0,0.0,1.0
Oliver Fink,242.0,393.0,6.0,5.0
Alfreð Finnbogason,220.0,332.0,15.0,10.0
Roberto Firmino,1056.0,1303.0,42.0,54.0
Junior Firpo,915.0,1132.0,19.0,17.0
Mathieu Flamini,90.0,131.0,1.0,1.0
Mark Flekken,23.0,29.0,0.0,0.0
Sergio Floccari,187.0,237.0,4.0,3.0
Alessandro Florenzi,1137.0,1471.0,42.0,54.0
Phil Foden,202.0,235.0,8.0,8.0
Guessouma Fofana,45.0,60.0,0.0,0.0
Guessouma Fofana,99.0,128.0,0.0,0.0
Seko Fofana,976.0,1159.0,39.0,22.0
Wesley Fofana,70.0,80.0,0.0,1.0
Youssouf Fofana,277.0,351.0,5.0,7.0
Thomas Foket,1085.0,1429.0,12.0,14.0
Thomas Fontaine,166.0,198.0,3.0,0.0
José Fonte,1921.0,2172.0,8.0,5.0
Rui Fonte,151.0,190.0,6.0,5.0
Pablo Fornals,926.0,1194.0,43.0,40.0
Emil Forsberg,405.0,531.0,35.0,30.0
Fraser Forster,10.0,23.0,0.0,0.0
Steven Fortes,45.0,55.0,0.0,0.0
Iver Fossum,199.0,254.0,9.0,5.0
Ben Foster,600.0,1242.0,7.0,1.0
Timothy Fosu-Mensah,372.0,471.0,4.0,5.0
Dimitri Foulquier,291.0,475.0,15.0,9.0
Juan Foyth,506.0,588.0,3.0,3.0
Raphael Framberger,181.0,281.0,5.0,7.0
Simon Francis,598.0,815.0,11.0,17.0
Mike Frantz,509.0,671.0,14.0,15.0
Ryan Fraser,1019.0,1505.0,87.0,64.0
Pierluigi Frattali,27.0,38.0,0.0,0.0
Fred,656.0,769.0,14.0,6.0
Ryan Fredericks,397.0,548.0,3.0,8.0
Remo Freuler,1987.0,2262.0,42.0,43.0
Nicolas Frey,98.0,122.0,1.0,0.0
Marco Friedl,230.0,264.0,0.0,0.0
Alexander Fuchs,182.0,243.0,9.0,2.0
Christian Fuchs,121.0,158.0,6.0,6.0
Javi Fuego,108.0,136.0,0.0,0.0
Angelo Fulgini,595.0,785.0,36.0,34.0
Niclas Füllkrug,258.0,379.0,13.0,7.0
Ramiro Funes Mori,995.0,1211.0,6.0,4.0
Manolo Gabbiadini,83.0,119.0,4.0,3.0
Manolo Gabbiadini,225.0,315.0,15.0,12.0
Mijat Gaćinović,427.0,608.0,18.0,23.0
Gianluca Gaetano,10.0,11.0,2.0,0.0
Roberto Gagliardini,699.0,798.0,18.0,9.0
Riccardo Gagliolo,1030.0,1376.0,14.0,14.0
Milan Gajić,38.0,47.0,0.0,0.0
Javi Galán,421.0,627.0,19.0,17.0
Sam Gallagher,2.0,8.0,0.0,0.0
Álex Gallar,345.0,470.0,26.0,17.0
Enric Gallego,222.0,383.0,14.0,10.0
Álex Gálvez,556.0,676.0,3.0,2.0
Kévin Gameiro,334.0,434.0,25.0,13.0
Idrissa Gana Gueye,1478.0,1758.0,19.0,20.0
Ignatius Ganago,176.0,224.0,10.0,3.0
Cristian Ganea,10.0,11.0,0.0,1.0
Ganso,282.0,329.0,18.0,6.0
Ezequiel Garay,908.0,1066.0,4.0,4.0
Borja Garcés,2.0,4.0,0.0,0.0
Alberto García,381.0,532.0,0.0,0.0
Aleix García,929.0,1126.0,25.0,16.0
Álvaro García,309.0,507.0,19.0,14.0
Borja García,1102.0,1350.0,36.0,39.0
Dani García,1165.0,1391.0,5.0,3.0
Javi García,424.0,451.0,0.0,0.0
Manu García,718.0,951.0,12.0,6.0
Manu García,748.0,950.0,22.0,18.0
Raúl García,74.0,131.0,0.0,0.0
Raúl García,352.0,500.0,6.0,8.0
Raúl García,545.0,935.0,23.0,30.0
Sergio García,328.0,515.0,25.0,37.0
James Garner,0.0,1.0,0.0,0.0
Mario Gaspar,1068.0,1326.0,17.0,23.0
Paulo Gazzaniga,70.0,105.0,0.0,0.0
Marcello Gazzola,248.0,388.0,5.0,8.0
Jean-Philippe Gbamin,1065.0,1347.0,21.0,22.0
David de Gea,712.0,1087.0,1.0,0.0
Theodor Gebre Selassie,1383.0,1685.0,21.0,28.0
Dennis Geiger,132.0,147.0,7.0,4.0
Jérémy Gélin,703.0,813.0,4.0,4.0
Romain Genevois,127.0,164.0,0.0,0.0
Christian Gentner,723.0,1018.0,16.0,23.0
Yannick Gerhardt,789.0,1026.0,22.0,20.0
Valère Germain,468.0,605.0,16.0,8.0
Gerson,934.0,1134.0,35.0,28.0
Gervinho,443.0,537.0,20.0,19.0
Willem Geubbels,3.0,4.0,1.0,0.0
Lamine Ghezali,17.0,26.0,0.0,1.0
Rachid Ghezzal,355.0,466.0,15.0,18.0
Paolo Ghiglione,159.0,238.0,8.0,7.0
Saman Ghoddos,401.0,610.0,36.0,17.0
Faouzi Ghoulam,811.0,1004.0,25.0,20.0
Emanuele Giaccherini,778.0,1090.0,44.0,26.0
Morgan Gibbs-White,271.0,336.0,12.0,8.0
Ben Gibson,21.0,32.0,0.0,0.0
Fabian Giefer,72.0,109.0,1.0,0.0
Niko Gießelmann,1014.0,1381.0,27.0,28.0
Daniel Ginczek,199.0,337.0,11.0,10.0
Matthias Ginter,1545.0,1781.0,8.0,12.0
Andrei Girotto,636.0,814.0,7.0,6.0
Olivier Giroud,174.0,251.0,16.0,6.0
Kamil Glik,1356.0,1606.0,3.0,4.0
Serge Gnabry,689.0,840.0,29.0,36.0
Joris Gnagnon,231.0,260.0,1.0,1.0
Eddy Gnahoré,1028.0,1157.0,29.0,12.0
Massimo Gobbi,469.0,623.0,9.0,12.0
Kevin Goden,71.0,112.0,1.0,1.0
Diego Godín,856.0,1054.0,2.0,3.0
Mauro Goicoechea,163.0,254.0,0.0,0.0
Edoardo Goldaniga,839.0,1162.0,6.0,6.0
Pierluigi Gollini,404.0,586.0,1.0,0.0
Aleksandr Golovin,890.0,1139.0,27.0,38.0
André Gomes,1025.0,1230.0,7.0,21.0
Angel Gomes,20.0,23.0,0.0,0.0
Ibai Gómez,202.0,292.0,14.0,12.0
Ibai Gómez,389.0,570.0,18.0,17.0
Joe Gomez,705.0,828.0,6.0,3.0
Mario Gómez,319.0,483.0,27.0,9.0
Maxi Gómez,516.0,705.0,27.0,15.0
Moi Gómez,1234.0,1557.0,50.0,28.0
Papu Gómez,1496.0,1974.0,119.0,117.0
Sergi Gómez,1239.0,1437.0,7.0,4.0
Alfred Gomis,481.0,682.0,0.0,0.0
Maxime Gonalons,274.0,333.0,1.0,1.0
Anthony Gonçalves,341.0,499.0,15.0,14.0
Jérôme Gondorf,367.0,529.0,21.0,16.0
Álvaro González,1208.0,1508.0,6.0,14.0
Bruno González,386.0,531.0,3.0,2.0
Cristo González,10.0,11.0,1.0,1.0
Giancarlo González,258.0,334.0,1.0,2.0
Nicolás González,404.0,634.0,30.0,17.0
Jon Gorenc Stanković,226.0,287.0,4.0,2.0
Leon Goretzka,1037.0,1186.0,15.0,20.0
Mathieu Gorgelin,90.0,100.0,0.0,0.0
Mirko Gori,106.0,145.0,3.0,4.0
Andoni Gorosabel,229.0,283.0,5.0,6.0
Robin Gosens,936.0,1256.0,22.0,34.0
Dan Gosling,755.0,951.0,7.0,16.0
Felix Götze,26.0,37.0,0.0,1.0
Mario Götze,731.0,889.0,39.0,33.0
Prince-Désir Gouano,872.0,1061.0,5.0,3.0
Yoann Gourcuff,66.0,85.0,3.0,4.0
Jeffrey Gouweleeuw,940.0,1216.0,8.0,15.0
Paolo Gozzi Iweru,50.0,55.0,0.0,0.0
Max Gradel,891.0,1297.0,47.0,49.0
Jonathan Gradit,765.0,931.0,4.0,8.0
Samuel Grandsir,60.0,86.0,1.0,2.0
Samuel Grandsir,106.0,193.0,6.0,6.0
Álex Granell,1084.0,1520.0,54.0,38.0
Esteban Granero,983.0,1182.0,27.0,19.0
Karlan Grant,147.0,213.0,8.0,2.0
Alberto Grassi,90.0,111.0,2.0,2.0
Andre Gray,171.0,255.0,13.0,2.0
Demarai Gray,523.0,709.0,11.0,18.0
Mason Greenwood,51.0,61.0,3.0,2.0
Michael Gregoritsch,653.0,941.0,27.0,26.0
Clément Grenier,1410.0,1802.0,51.0,26.0
Antoine Griezmann,1136.0,1510.0,72.0,71.0
Vincenzo Grifo,134.0,191.0,9.0,9.0
Vincenzo Grifo,569.0,752.0,33.0,17.0
Florian Grillitsch,1293.0,1542.0,28.0,24.0
Jérémy Grimm,66.0,77.0,0.0,0.0
Pascal Groß,654.0,948.0,53.0,25.0
Sergej Grubac,15.0,28.0,1.0,0.0
Marko Grujić,780.0,953.0,16.0,11.0
Vicente Guaita,297.0,592.0,1.0,0.0
Andrés Guardado,1439.0,1659.0,32.0,32.0
Sergi Guardiola,217.0,333.0,9.0,9.0
Sergi Guardiola,7.0,14.0,0.0,1.0
Metehan Güçlü,4.0,4.0,1.0,0.0
Gonçalo Guedes,466.0,655.0,21.0,46.0
Mattéo Guendouzi,1412.0,1623.0,19.0,27.0
Javi Guerra,61.0,73.0,3.0,0.0
Raphaël Guerreiro,966.0,1161.0,38.0,27.0
Francis Guerrero,793.0,996.0,16.0,23.0
Guido Guerrieri,25.0,34.0,0.0,0.0
Ander Guevara,43.0,44.0,1.0,1.0
Makhtar Gueye,9.0,17.0,2.0,0.0
John Guidetti,107.0,158.0,8.0,5.0
Josuha Guilavogui,645.0,794.0,7.0,3.0
Frederic Guilbert,1012.0,1431.0,25.0,19.0
Baptiste Guillaume,185.0,276.0,11.0,6.0
Sehrou Guirassy,222.0,340.0,9.0,5.0
Péter Gulácsi,637.0,1010.0,1.0,1.0
Manuel Gulde,729.0,892.0,3.0,5.0
Gerard Gumbau,318.0,448.0,7.0,5.0
İlkay Gündoğan,1837.0,2095.0,43.0,51.0
Angus Gunn,119.0,307.0,0.0,0.0
Aron Gunnarsson,607.0,926.0,13.0,11.0
Christian Günter,1075.0,1498.0,47.0,39.0
Koray Günter,287.0,341.0,5.0,8.0
Serdar Gürler,104.0,160.0,6.0,7.0
Ahmet Gürleyen,2.0,2.0,0.0,0.0
Régis Gurtner,616.0,1149.0,1.0,0.0
Gorka Guruzeta,8.0,10.0,1.0,1.0
Luiz Gustavo,1277.0,1438.0,8.0,11.0
Jonathan de Guzmán,687.0,948.0,29.0,17.0
Janik Haberer,851.0,1076.0,44.0,19.0
Hacen,0.0,3.0,0.0,0.0
Alexander Hack,440.0,565.0,1.0,8.0
Munir El Haddadi,48.0,63.0,3.0,0.0
Munir El Haddadi,246.0,337.0,9.0,7.0
Oussama Haddadi,1190.0,1621.0,36.0,32.0
Florent Hadergjonaj,703.0,979.0,24.0,25.0
Benjamin Hadžić,4.0,6.0,1.0,0.0
André Hahn,304.0,551.0,25.0,22.0
Amadou Haidara,156.0,195.0,4.0,8.0
Oualid El Hajjam,199.0,287.0,3.0,3.0
Achraf Hakimi,1361.0,1581.0,10.0,25.0
Sébastien Haller,512.0,796.0,37.0,22.0
Emil Hallfreðsson,54.0,59.0,1.0,0.0
Emil Hallfreðsson,138.0,167.0,4.0,2.0
Marcel Halstenberg,1171.0,1582.0,55.0,37.0
Ben Hamer,91.0,194.0,0.0,0.0
Romain Hamouma,410.0,590.0,34.0,24.0
Marek Hamšík,741.0,846.0,15.0,7.0
Dávid Hancko,91.0,123.0,3.0,1.0
Samir Handanović,940.0,1151.0,0.0,0.0
Genki Haraguchi,655.0,852.0,27.0,23.0
Féthi Harek,47.0,63.0,0.0,0.0
Amine Harit,355.0,445.0,21.0,17.0
Martin Harnik,159.0,258.0,11.0,5.0
Kadeem Harris,64.0,99.0,5.0,6.0
Joe Hart,262.0,580.0,1.0,1.0
Makoto Hasebe,1230.0,1461.0,6.0,12.0
Hans Hateboer,1547.0,1846.0,46.0,40.0
Kai Havertz,1577.0,1814.0,38.0,50.0
Isaac Hayden,581.0,724.0,20.0,10.0
Eden Hazard,1595.0,1999.0,93.0,108.0
Thorgan Hazard,980.0,1394.0,68.0,61.0
Rhys Healey,2.0,10.0,0.0,0.0
Tom Heaton,284.0,586.0,2.0,0.0
Dominique Heintz,1380.0,1695.0,7.0,10.0
Filip Helander,603.0,772.0,2.0,4.0
Jordan Henderson,1550.0,1799.0,14.0,27.0
Jeff Hendrick,511.0,697.0,15.0,20.0
Wayne Hennessey,259.0,488.0,0.0,0.0
Rouwen Hennings,292.0,442.0,26.0,15.0
Benjamin Henrichs,31.0,39.0,0.0,2.0
Benjamin Henrichs,778.0,1062.0,22.0,25.0
Dalbert Henrique,390.0,534.0,9.0,14.0
Uche Henry Agbo,183.0,201.0,1.0,2.0
Christophe Hérelle,1911.0,2147.0,7.0,5.0
Mario Hermoso,1380.0,1631.0,4.0,3.0
Javier Hernández,239.0,333.0,6.0,9.0
Lucas Hernández,455.0,556.0,3.0,7.0
Theo Hernández,960.0,1173.0,17.0,20.0
Ander Herrera,864.0,990.0,12.0,10.0
Yangel Herrera,365.0,467.0,5.0,5.0
Iago Herrerín,564.0,990.0,2.0,3.0
Patrick Herrmann,394.0,524.0,23.0,20.0
Pablo Hervías,45.0,60.0,1.0,0.0
Pablo Hervías,47.0,82.0,6.0,2.0
Përparim Hetemaj,756.0,975.0,14.0,20.0
Son Heung-min,646.0,772.0,31.0,31.0
Gonzalo Higuaín,253.0,325.0,15.0,9.0
Gonzalo Higuaín,285.0,344.0,19.0,12.0
Oscar Hiljemark,388.0,507.0,11.0,12.0
Vitorino Hilton,1210.0,1462.0,10.0,8.0
Martin Hinteregger,639.0,854.0,5.0,8.0
Martin Hinteregger,384.0,535.0,2.0,2.0
Marwin Hitz,52.0,65.0,0.0,0.0
Andrew Hjulsager,94.0,135.0,5.0,7.0
Wesley Hoedt,495.0,642.0,1.0,1.0
Wesley Hoedt,420.0,495.0,3.0,0.0
André Hoffmann,436.0,501.0,1.0,4.0
Nicolas Höfler,757.0,891.0,7.0,3.0
Jonas Hofmann,914.0,1132.0,35.0,27.0
Jonathan Hogg,1304.0,1554.0,16.0,12.0
Junior Hoilett,334.0,531.0,23.0,13.0
Rob Holding,540.0,614.0,2.0,1.0
José Holebas,819.0,1330.0,36.0,16.0
Lucas Höler,180.0,264.0,10.0,9.0
Mason Holgate,192.0,258.0,0.0,3.0
