Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Biagio Meccariello,348.0,410.0,5.0,2.0
Bilal Benkhedim,79.0,113.0,5.0,2.0
Bilal Boutobba,14.0,19.0,0.0,2.0
Billy Gilmour,181.0,205.0,4.0,0.0
Billy Ketkeophomphone,138.0,186.0,6.0,5.0
Billy Sharp,190.0,265.0,16.0,9.0
Bingourou Kamara,463.0,710.0,0.0,0.0
Birger Meling,362.0,449.0,5.0,6.0
Birger Verstraete,196.0,270.0,9.0,4.0
Birk Risa,12.0,16.0,1.0,0.0
Birkir Bjarnason,205.0,268.0,4.0,3.0
Björn Engels,1584.0,1872.0,11.0,10.0
Blaise Matuidi,3324.0,3796.0,59.0,42.0
Blerim Džemaili,1221.0,1548.0,49.0,46.0
Boaz Myhill,8.0,15.0,0.0,0.0
Bobby Adekanye,48.0,56.0,2.0,0.0
Bobby Allain,288.0,466.0,0.0,0.0
Bobby Reid,511.0,713.0,18.0,20.0
Bobby Wood,490.0,664.0,26.0,16.0
Bojan Krkić,130.0,163.0,3.0,2.0
Bongani Zungu,1433.0,1741.0,19.0,7.0
Boris Radunović,37.0,61.0,0.0,0.0
Borja Bastón,387.0,557.0,14.0,6.0
Borja Fernández,308.0,391.0,0.0,0.0
Borja Garcés,2.0,4.0,0.0,0.0
Borja García,2695.0,3275.0,113.0,84.0
Borja Herrera,157.0,185.0,1.0,2.0
Borja Iglesias,775.0,1093.0,49.0,22.0
Borja Lasso,25.0,35.0,1.0,1.0
Borja Mayoral,940.0,1157.0,52.0,33.0
Borja Sainz,150.0,205.0,7.0,8.0
Borja Valero,3592.0,3954.0,67.0,62.0
Borja Valle,99.0,137.0,7.0,6.0
Borna Sosa,716.0,1022.0,37.0,38.0
Bosko Sutalo,260.0,300.0,3.0,2.0
Botond Balogh,51.0,70.0,0.0,0.0
Boubacar Kamara,3444.0,3983.0,24.0,21.0
Boubakar Kouyaté,230.0,270.0,1.0,0.0
Boubakary Soumaré,1891.0,2153.0,28.0,16.0
Boukary Dramé,45.0,58.0,0.0,1.0
Boulaye Dia,574.0,756.0,46.0,21.0
Bouna Sarr,3620.0,4384.0,78.0,89.0
Boštjan Cesar,517.0,623.0,1.0,0.0
Brahim Díaz,429.0,501.0,14.0,14.0
Brain Oddei,6.0,10.0,0.0,0.0
Brais Méndez,2147.0,2841.0,74.0,75.0
Bram Nuytinck,3029.0,3584.0,12.0,11.0
Brandon,168.0,235.0,11.0,10.0
Brandon Borrello,59.0,76.0,2.0,1.0
Brandon Pierrick,5.0,9.0,1.0,1.0
Brandon Soppy,140.0,183.0,1.0,4.0
Brandon Williams,537.0,643.0,13.0,19.0
Branimir Hrgota,32.0,52.0,2.0,1.0
Branislav Ivanović,264.0,308.0,1.0,3.0
Brayan Vera,58.0,78.0,3.0,1.0
Breel Embolo,854.0,1170.0,48.0,31.0
Brendan Chardonnet,977.0,1133.0,4.0,2.0
Brian Behrendt,41.0,56.0,0.0,0.0
Brian Fernández,17.0,24.0,3.0,0.0
Brice Samba,798.0,1309.0,0.0,1.0
Bridge Ndilu,11.0,19.0,1.0,1.0
Bright Gyamfi,142.0,182.0,1.0,2.0
Brighton Labeau,3.0,3.0,0.0,0.0
Brown Ideye,109.0,156.0,4.0,2.0
Bruma,961.0,1212.0,34.0,41.0
Bruno,1423.0,1817.0,17.0,21.0
Bruno Alves,2689.0,3238.0,18.0,8.0
Bruno Ecuele Manga,2722.0,3416.0,10.0,11.0
Bruno Fernandes,1384.0,1922.0,86.0,75.0
Bruno Gama,34.0,47.0,2.0,2.0
Bruno Gaspar,461.0,575.0,10.0,10.0
Bruno González,1193.0,1609.0,8.0,3.0
Bruno Guimarães,828.0,919.0,15.0,22.0
Bruno Jordão,38.0,47.0,1.0,0.0
Bruno Martella,1371.0,1958.0,40.0,53.0
Bruno Martins Indi,287.0,365.0,3.0,3.0
Bruno Peres,1447.0,1739.0,39.0,40.0
Bruno Petković,249.0,375.0,13.0,14.0
Bruno Soriano,252.0,267.0,0.0,1.0
Bruno Zuculini,525.0,629.0,1.0,1.0
Bryan,465.0,722.0,39.0,32.0
Bryan Cristante,3732.0,4599.0,91.0,96.0
Bryan Dabo,1789.0,2226.0,46.0,30.0
Bryan Mbeumo,13.0,24.0,0.0,1.0
Bryan Pelé,407.0,596.0,23.0,17.0
Bryan Soumaré,99.0,147.0,5.0,5.0
Bukayo Saka,1122.0,1477.0,42.0,35.0
Burak Yılmaz,277.0,370.0,16.0,2.0
Burgui,435.0,573.0,28.0,22.0
Cafú,231.0,281.0,4.0,2.0
Caio Henrique Oliveira Silva,425.0,522.0,10.0,15.0
Caiuby,976.0,1440.0,46.0,50.0
Cala,676.0,1060.0,5.0,2.0
Caleb Stanko,100.0,118.0,0.0,0.0
Callum Hudson-Odoi,796.0,975.0,41.0,57.0
Callum Paterson,281.0,584.0,19.0,18.0
Callum Robinson,327.0,464.0,14.0,11.0
Callum Slattery,21.0,32.0,0.0,1.0
Callum Wilson,1123.0,1657.0,83.0,57.0
Calum Chambers,2407.0,3012.0,21.0,25.0
Camillo Ciano,602.0,983.0,59.0,37.0
Can Bozdogan,151.0,202.0,3.0,0.0
Caoimhin Kelleher,22.0,28.0,0.0,0.0
Carl Jenkinson,72.0,92.0,0.0,1.0
Carles Aleñá,1109.0,1238.0,17.0,13.0
Carles Gil,186.0,217.0,9.0,11.0
Carles Planas,246.0,333.0,5.0,9.0
Carles Pérez,517.0,627.0,18.0,14.0
Carlo Pinsoglio,36.0,45.0,0.0,0.0
Carlos Akapo,453.0,612.0,3.0,7.0
Carlos Bacca,706.0,984.0,61.0,25.0
Carlos Calderón,1.0,2.0,0.0,0.0
Carlos Clerc,1393.0,1841.0,23.0,23.0
Carlos Fernández,436.0,701.0,20.0,8.0
Carlos Gruezo,622.0,755.0,9.0,3.0
Carlos Isaac,78.0,96.0,1.0,2.0
Carlos Martínez,3.0,6.0,0.0,0.0
Carlos Neva,976.0,1392.0,14.0,18.0
Carlos Salcedo,997.0,1251.0,1.0,2.0
Carlos Soler,2676.0,3392.0,101.0,95.0
Carlos Sánchez,854.0,1019.0,6.0,4.0
Carlos Vela,163.0,207.0,12.0,9.0
Carlos Vigaray,383.0,558.0,7.0,11.0
Carlos Vinícius,60.0,114.0,7.0,4.0
Casemiro,5455.0,6357.0,48.0,59.0
Casimir Ninga,785.0,1074.0,49.0,30.0
Catena,78.0,88.0,0.0,0.0
Cauly Oliveira Souza,175.0,250.0,10.0,5.0
Cebio Soukou,83.0,95.0,3.0,2.0
Cedric Teuchert,87.0,125.0,5.0,0.0
Celso Borges,924.0,1209.0,22.0,11.0
Cengiz Ünder,1025.0,1453.0,81.0,81.0
Cenk Tosun,459.0,653.0,28.0,21.0
Cesar Falletti,136.0,176.0,4.0,8.0
Cesc Fàbregas,3609.0,4483.0,154.0,134.0
Chadrac Akolo,536.0,682.0,23.0,21.0
Chancel Mbemba,195.0,277.0,4.0,6.0
Chaouki Ben Saada,150.0,196.0,8.0,9.0
Charalambos Lykogiannis,1324.0,1995.0,22.0,27.0
Charles,909.0,1322.0,42.0,21.0
Charles Abi,116.0,205.0,7.0,7.0
Charles Aránguiz,4550.0,5251.0,78.0,66.0
Charles Traore,2769.0,3780.0,38.0,57.0
Charlie Adam,169.0,281.0,7.0,7.0
Charlie Austin,318.0,476.0,11.0,4.0
Charlie Daniels,2279.0,3036.0,41.0,52.0
Charlie Taylor,2723.0,3872.0,38.0,63.0
Charlison Benschop,37.0,54.0,2.0,0.0
Charly Charrier,53.0,71.0,1.0,0.0
Charly Musonda Jr.,14.0,16.0,1.0,1.0
Che Adams,421.0,607.0,29.0,14.0
Chechu,43.0,50.0,0.0,0.0
Cheick Diabaté,89.0,117.0,2.0,1.0
Cheick Doucouré,586.0,669.0,8.0,8.0
Cheick Doukouré,343.0,428.0,4.0,2.0
Cheick Keita,31.0,35.0,0.0,0.0
Cheick Timite,297.0,393.0,15.0,11.0
Cheick Traoré,412.0,683.0,14.0,14.0
Cheikh M'Bengue,158.0,211.0,1.0,3.0
Cheikh N'Doye,547.0,876.0,18.0,10.0
Cheikh Niasse,9.0,9.0,0.0,0.0
Cheikh Tidiane Sabaly,3.0,5.0,0.0,0.0
Cheikhou Kouyaté,2556.0,3328.0,40.0,19.0
Chema,959.0,1297.0,8.0,4.0
Chidozie Awaziem,1059.0,1402.0,7.0,11.0
Chima Okoroji,19.0,30.0,0.0,0.0
Chory Castro,655.0,999.0,35.0,33.0
Chris Basham,1599.0,2119.0,19.0,22.0
Chris Brunt,718.0,1055.0,37.0,26.0
Chris Führich,24.0,31.0,1.0,1.0
Chris Löwe,1322.0,1922.0,23.0,35.0
Chris Mepham,738.0,874.0,1.0,0.0
Chris Philipps,326.0,424.0,7.0,3.0
Chris Ramos,1.0,8.0,0.0,0.0
Chris Richards,83.0,91.0,3.0,5.0
Chris Smalling,3512.0,3968.0,18.0,4.0
Chris Wood,1169.0,1803.0,58.0,22.0
Chrislain Matsima,227.0,254.0,2.0,2.0
Christian Atsu,861.0,1177.0,53.0,45.0
Christian Benteke,821.0,1397.0,60.0,30.0
Christian Celesia,1.0,1.0,1.0,0.0
Christian Clemens,157.0,240.0,10.0,7.0
Christian Dalle Mura,0.0,0.0,0.0,0.0
Christian Eriksen,4488.0,5868.0,236.0,158.0
Christian Fuchs,1923.0,2570.0,21.0,31.0
Christian Gebauer,46.0,70.0,1.0,2.0
Christian Gentner,2443.0,3396.0,67.0,81.0
Christian Groß,901.0,1033.0,5.0,3.0
Christian Günter,4027.0,5645.0,211.0,186.0
Christian Kabasele,1573.0,2123.0,6.0,5.0
Christian Kouakou,99.0,147.0,6.0,7.0
Christian Kouamé,1023.0,1464.0,66.0,43.0
Christian Maggio,496.0,608.0,4.0,5.0
Christian Mathenia,940.0,1584.0,1.0,0.0
Christian Nørgaard,142.0,172.0,3.0,1.0
Christian Oliva,342.0,394.0,4.0,5.0
Christian Pastina,12.0,16.0,1.0,1.0
Christian Puggioni,518.0,714.0,0.0,0.0
Christian Pulisic,1883.0,2456.0,83.0,98.0
Christian Santos,90.0,141.0,3.0,1.0
Christian Strohdiek,477.0,634.0,9.0,2.0
Christoph Baumgartner,745.0,1023.0,33.0,23.0
Christoph Daferner,2.0,4.0,0.0,0.0
Christoph Janker,31.0,41.0,0.0,0.0
Christoph Kramer,3453.0,3978.0,29.0,38.0
Christoph Zimmermann,492.0,609.0,1.0,1.0
Christophe Hérelle,4266.0,4900.0,15.0,13.0
Christophe Jallet,1631.0,1985.0,27.0,28.0
Christophe Kerbrat,1979.0,2507.0,5.0,6.0
Christopher Antwi-Adjei,603.0,846.0,42.0,30.0
Christopher Jullien,2189.0,2707.0,12.0,5.0
Christopher Lenz,1440.0,1983.0,33.0,40.0
Christopher Martins,31.0,38.0,0.0,1.0
Christopher Nkunku,1824.0,2177.0,119.0,74.0
Christopher Rocchia,15.0,16.0,0.0,0.0
Christopher Schindler,2426.0,2957.0,7.0,2.0
Christopher Trimmel,1611.0,2318.0,91.0,39.0
Chuca,36.0,56.0,1.0,0.0
Churripi,35.0,99.0,0.0,0.0
Ciaran Clark,1254.0,1690.0,9.0,10.0
Cifu,95.0,121.0,2.0,3.0
Ciprian Tătărușanu,1165.0,1778.0,1.0,1.0
Ciro Immobile,2380.0,3104.0,165.0,103.0
Claud Adjapong,498.0,695.0,11.0,9.0
Claudio Beauvue,454.0,705.0,24.0,16.0
Claudio Bravo,356.0,490.0,1.0,0.0
Claudio Marchisio,607.0,685.0,6.0,6.0
Claudio Pizarro,427.0,581.0,21.0,24.0
Claudio Terzi,701.0,830.0,1.0,5.0
Claudio Yacob,307.0,375.0,1.0,0.0
Clinton N'Jie,242.0,330.0,22.0,7.0
Clément Depres,114.0,166.0,4.0,3.0
Clément Grenier,2632.0,3482.0,110.0,50.0
Clément Lenglet,5317.0,5960.0,13.0,13.0
Clément Michelin,371.0,541.0,13.0,12.0
Clément Vidal,37.0,45.0,0.0,0.0
Coke,1830.0,2412.0,36.0,48.0
Colin Dagba,1469.0,1631.0,27.0,26.0
Collin Quaner,327.0,458.0,18.0,12.0
Connor Goldson,64.0,88.0,0.0,0.0
Connor Roberts,123.0,174.0,0.0,2.0
Connor Wickham,35.0,57.0,3.0,0.0
Conor Coady,3709.0,4348.0,7.0,12.0
Conor Gallagher,421.0,510.0,6.0,9.0
Conor Hourihane,658.0,876.0,41.0,16.0
Conor Townsend,348.0,450.0,4.0,7.0
Corentin Jean,579.0,848.0,40.0,30.0
Corentin Tolisso,2023.0,2293.0,37.0,35.0
Costel Pantilimon,75.0,127.0,0.0,0.0
Craig Cathcart,1911.0,2331.0,3.0,7.0
Craig Dawson,1559.0,2113.0,19.0,21.0
Cristhian Stuani,664.0,981.0,22.0,8.0
Cristian Ansaldi,2018.0,2898.0,91.0,129.0
Cristian Battocchio,835.0,1048.0,20.0,8.0
Cristian Benavente,124.0,156.0,7.0,1.0
Cristian Dell'Orco,1146.0,1428.0,11.0,17.0
Cristian Ganea,10.0,11.0,0.0,1.0
Cristian López,72.0,101.0,1.0,2.0
Cristian Molinaro,1215.0,1593.0,26.0,29.0
Cristian Rivera,804.0,983.0,16.0,10.0
Cristian Romero,2412.0,2800.0,14.0,9.0
Cristian Tello,1869.0,2336.0,68.0,65.0
Cristiano Biraghi,3968.0,5621.0,195.0,162.0
Cristiano Lombardi,248.0,356.0,15.0,12.0
Cristiano Piccini,860.0,1094.0,6.0,26.0
Cristiano Ronaldo,3052.0,3720.0,149.0,116.0
Cristián Zapata,2296.0,2534.0,11.0,6.0
Cristo González,10.0,11.0,1.0,1.0
Cristóbal Montiel Rodríguez,3.0,6.0,2.0,2.0
Cucho,978.0,1436.0,56.0,57.0
Cuco Martina,765.0,1020.0,13.0,22.0
Curtis Jones,698.0,771.0,8.0,16.0
Cyril Théréau,518.0,657.0,24.0,11.0
Cyrus Christie,876.0,1194.0,21.0,24.0
Cédric Bakambu,200.0,281.0,12.0,5.0
Cédric Brunner,536.0,719.0,7.0,9.0
Cédric Soares,2647.0,3688.0,56.0,86.0
Cédric Varrault,369.0,457.0,2.0,1.0
Cédric Yamberé,2089.0,2555.0,9.0,15.0
César Azpilicueta,7672.0,9224.0,102.0,149.0
Daam Foulon,240.0,324.0,5.0,5.0
Daan Dierckx,11.0,13.0,0.0,0.0
Daichi Kamada,932.0,1259.0,71.0,25.0
Daishawn Redan,13.0,17.0,0.0,1.0
Dalbert Henrique,1798.0,2360.0,49.0,60.0
Dale Stephens,4110.0,4852.0,56.0,51.0
Daley Blind,215.0,273.0,7.0,5.0
Daley Sinkgraven,1430.0,1717.0,19.0,13.0
Damian Kądzior,44.0,76.0,1.0,1.0
Damien Da Silva,4472.0,5202.0,11.0,12.0
Damien Delaney,30.0,42.0,0.0,0.0
Damien Le Tallec,2006.0,2478.0,31.0,21.0
Damir Ceter,37.0,58.0,4.0,2.0
Damián Musto,628.0,778.0,6.0,4.0
Damián Suárez,3931.0,5797.0,139.0,133.0
Dan Burn,1830.0,2412.0,20.0,26.0
Dan Gosling,1976.0,2507.0,32.0,37.0
Dan Ndoye,55.0,78.0,0.0,2.0
Dan Nlundulu,17.0,22.0,1.0,1.0
Dan-Axel Zagadou,2222.0,2532.0,10.0,6.0
Dani Alves,3013.0,3576.0,81.0,113.0
Dani Calvo,155.0,192.0,0.0,0.0
Dani Carvajal,5764.0,6784.0,114.0,147.0
Dani Castellano,793.0,1033.0,13.0,10.0
Dani Ceballos,3103.0,3521.0,76.0,67.0
Dani Cárdenas,24.0,29.0,0.0,0.0
Dani Escriche,27.0,30.0,0.0,0.0
Dani García,4103.0,4994.0,43.0,21.0
Dani Giménez,60.0,91.0,1.0,0.0
Dani Gómez,108.0,154.0,6.0,3.0
Dani Ojeda,49.0,71.0,2.0,1.0
Dani Olmo,702.0,924.0,27.0,39.0
Dani Plomer,3.0,3.0,0.0,0.0
Dani Raba,447.0,609.0,30.0,12.0
Dani Rodríguez,945.0,1161.0,37.0,25.0
Daniel Amartey,730.0,900.0,3.0,0.0
Daniel Baier,3106.0,4095.0,56.0,51.0
Daniel Bessa,1630.0,2012.0,68.0,51.0
Daniel Brosinski,2925.0,4449.0,152.0,116.0
Daniel Caligiuri,3529.0,5134.0,162.0,125.0
Daniel Carriço,1515.0,1774.0,6.0,8.0
Daniel Ciofani,234.0,341.0,13.0,5.0
Daniel Congré,3803.0,4605.0,17.0,12.0
Daniel Didavi,1226.0,1684.0,79.0,51.0
Daniel Fuzato,30.0,44.0,0.0,0.0
Daniel Ginczek,568.0,922.0,32.0,21.0
Daniel James,686.0,929.0,30.0,34.0
Daniel Maldini,28.0,33.0,0.0,1.0
Daniel Martín,146.0,194.0,1.0,0.0
Daniel Opare,367.0,612.0,6.0,14.0
Daniel Pacheco,62.0,101.0,6.0,6.0
Daniel Parejo,7110.0,8550.0,228.0,123.0
Daniel Pavlović,268.0,411.0,12.0,7.0
Daniel Podence,397.0,533.0,19.0,14.0
Daniel Sturridge,272.0,346.0,22.0,20.0
Daniel Torres,428.0,523.0,7.0,4.0
Daniel Wass,4258.0,5525.0,130.0,102.0
Daniele Baselli,2648.0,3304.0,88.0,72.0
Daniele Bonera,571.0,664.0,2.0,4.0
Daniele De Rossi,1902.0,2227.0,35.0,29.0
Daniele Dessena,862.0,1137.0,7.0,16.0
Daniele Gastaldello,123.0,145.0,0.0,0.0
Daniele Padelli,76.0,91.0,0.0,0.0
Daniele Ragatzu,139.0,172.0,9.0,7.0
Daniele Rugani,2519.0,2794.0,3.0,1.0
Daniele Verde,746.0,1115.0,34.0,45.0
Danijel Milićević,211.0,324.0,22.0,12.0
Danijel Petković,39.0,54.0,0.0,0.0
Danijel Subašić,609.0,958.0,1.0,0.0
Danilo,4078.0,4622.0,33.0,60.0
Danilo Avelar,535.0,840.0,14.0,18.0
Danilo Barbosa,1490.0,1673.0,22.0,11.0
Danilo Cataldi,2000.0,2449.0,62.0,46.0
Danilo D'Ambrosio,4325.0,5167.0,63.0,71.0
Danilo Larangeira,3956.0,4978.0,17.0,25.0
Danilo Pereira,302.0,327.0,0.0,0.0
Danilo Soddimo,90.0,126.0,7.0,6.0
Danny Blum,9.0,14.0,0.0,1.0
Danny Drinkwater,474.0,563.0,4.0,4.0
Danny Ings,938.0,1430.0,73.0,56.0
Danny Latza,2601.0,3301.0,89.0,55.0
Danny Rose,2007.0,2674.0,50.0,70.0
Danny Simpson,948.0,1298.0,7.0,8.0
Danny Ward,47.0,85.0,4.0,1.0
Danny Welbeck,559.0,706.0,30.0,17.0
Danny Williams,343.0,459.0,6.0,4.0
Danny da Costa,1817.0,2747.0,63.0,86.0
Dante,6296.0,6894.0,15.0,15.0
Daouda Peeters,13.0,13.0,0.0,0.0
Dara O'Shea,343.0,516.0,4.0,0.0
Darijo Srna,1248.0,1639.0,43.0,47.0
Dario Dainelli,459.0,611.0,3.0,2.0
Dario Maresic,276.0,337.0,1.0,1.0
Darko Brašanac,1449.0,1893.0,45.0,25.0
Darko Churlinov,23.0,31.0,1.0,1.0
Darko Lazović,2771.0,3838.0,118.0,155.0
Darnell Furlong,386.0,629.0,11.0,9.0
Darren Fletcher,815.0,1067.0,23.0,18.0
Darren Randolph,35.0,62.0,0.0,0.0
Darwin Machís,653.0,1030.0,63.0,34.0
Daryl Janmaat,1535.0,2146.0,29.0,61.0
Darío Benedetto,513.0,755.0,26.0,15.0
Darío Poveda,5.0,7.0,0.0,0.0
David Abraham,2907.0,3568.0,13.0,20.0
David Alaba,6116.0,7093.0,81.0,109.0
David Alba,6.0,11.0,0.0,0.0
David Alcibiade,69.0,94.0,2.0,2.0
David Brooks,770.0,1058.0,34.0,49.0
David Button,64.0,145.0,0.0,0.0
David Costas,796.0,887.0,0.0,0.0
David Ferreiro,988.0,1609.0,86.0,69.0
David García,1660.0,2255.0,11.0,8.0
David Gil,12.0,37.0,0.0,0.0
David Juncà,1394.0,1829.0,28.0,47.0
David Lombán,370.0,471.0,1.0,0.0
David Luiz,4638.0,5356.0,23.0,36.0
David López,3701.0,4483.0,27.0,20.0
David Martin,55.0,124.0,0.0,0.0
David McGoldrick,800.0,1063.0,22.0,20.0
David Ospina,1120.0,1363.0,2.0,0.0
David Otto,6.0,9.0,2.0,1.0
David Pereira da Costa,19.0,27.0,1.0,0.0
David Silva,5651.0,6534.0,193.0,269.0
David Simón,402.0,512.0,10.0,13.0
David Soria,1333.0,2884.0,3.0,6.0
David Timor,902.0,1269.0,20.0,14.0
David Zurutuza,1541.0,1863.0,17.0,19.0
David de Gea,2224.0,3218.0,2.0,0.0
Davide Astori,1306.0,1507.0,6.0,7.0
Davide Biondini,93.0,109.0,3.0,1.0
Davide Biraschi,2730.0,3773.0,25.0,42.0
Davide Calabria,3832.0,4810.0,64.0,80.0
Davide Di Gennaro,2.0,2.0,0.0,0.0
Davide Faraoni,2388.0,3378.0,48.0,91.0
Davide Riccardi,2.0,3.0,0.0,0.0
Davide Santon,1468.0,1755.0,19.0,22.0
Davide Zappacosta,1036.0,1291.0,24.0,26.0
Davie Selke,856.0,1399.0,44.0,22.0
Davinson Sánchez,4558.0,5150.0,6.0,2.0
Davor Lovren,12.0,19.0,0.0,0.0
Davy Klaassen,2061.0,2708.0,76.0,59.0
Davy Pröpper,3622.0,4536.0,64.0,69.0
Dawid Kownacki,587.0,819.0,29.0,27.0
Dayot Upamecano,4642.0,5334.0,19.0,23.0
DeAndre Yedlin,2099.0,2915.0,60.0,74.0
Dean Henderson,473.0,1098.0,1.0,1.0
Dean Whitehead,39.0,47.0,0.0,0.0
Declan Rice,4084.0,4802.0,47.0,45.0
Dedryck Boyata,1924.0,2141.0,8.0,3.0
Deian Boldor,27.0,34.0,1.0,0.0
Dejan Joveljić,22.0,28.0,0.0,0.0
Dejan Kulusevski,1242.0,1585.0,96.0,62.0
Dejan Lovren,2792.0,3170.0,9.0,15.0
Dele Alli,2469.0,3153.0,110.0,111.0
Demarai Gray,1261.0,1699.0,53.0,47.0
Demba Thiam,54.0,71.0,0.0,0.0
Demeaco Duhaney,20.0,28.0,0.0,1.0
Denilho Cleonise,7.0,7.0,0.0,0.0
Denis Bouanga,1090.0,1642.0,57.0,47.0
Denis Cheryshev,1062.0,1609.0,71.0,67.0
Denis Drăguș,48.0,64.0,0.0,3.0
Denis Odoi,1318.0,1603.0,12.0,11.0
Denis Petrić,8.0,20.0,0.0,0.0
Denis Suárez,1769.0,2241.0,76.0,64.0
Denis Vavro,205.0,222.0,0.0,0.0
Denis Zakaria,2493.0,2896.0,42.0,37.0
Denis-Will Poha,10.0,16.0,0.0,0.0
Dennis Aogo,1429.0,1757.0,38.0,19.0
Dennis Appiah,1103.0,1461.0,14.0,11.0
Dennis Borkowski,6.0,9.0,0.0,0.0
Dennis Diekmeier,562.0,921.0,21.0,24.0
Dennis Eckert,30.0,43.0,3.0,0.0
Dennis Geiger,1635.0,1938.0,73.0,40.0
Dennis Jastrzembski,57.0,76.0,3.0,2.0
Dennis Praet,3457.0,4200.0,88.0,110.0
Dennis Smarsch,50.0,70.0,0.0,0.0
Dennis Srbeny,190.0,298.0,7.0,5.0
Dereck Kutesa,163.0,228.0,7.0,11.0
Derrick Luckassen,166.0,186.0,0.0,0.0
Deyovaisio Zeefuik,148.0,200.0,3.0,4.0
Deyverson,145.0,298.0,8.0,5.0
Diadie Samassékou,1083.0,1306.0,13.0,14.0
Diafra Sakho,159.0,236.0,6.0,7.0
Didier Ibrahim Ndong,2320.0,2672.0,31.0,14.0
Diego Benaglio,493.0,665.0,0.0,0.0
Diego Carlos,4621.0,5492.0,25.0,18.0
Diego Contento,24.0,32.0,1.0,0.0
Diego Costa,784.0,1078.0,39.0,38.0
Diego Demme,4976.0,5878.0,77.0,94.0
Diego Falcinelli,366.0,509.0,20.0,9.0
Diego Farias,1490.0,1854.0,74.0,76.0
Diego Godín,3261.0,3881.0,17.0,15.0
Diego González,696.0,889.0,8.0,5.0
Diego Lainez,314.0,394.0,13.0,12.0
Diego Laxalt,1537.0,2121.0,38.0,49.0
Diego Llorente,3779.0,4346.0,7.0,10.0
Diego López,1623.0,2549.0,3.0,1.0
Diego Perotti,1281.0,1667.0,78.0,55.0
Diego Reyes,150.0,177.0,1.0,1.0
Diego Rico,2138.0,3160.0,77.0,69.0
Diego Rolán,605.0,789.0,21.0,26.0
Dilane Bakwa,18.0,21.0,1.0,0.0
Dimitri Bisoli,509.0,781.0,23.0,29.0
Dimitri Foulquier,1471.0,2062.0,35.0,30.0
Dimitri Liénard,3028.0,4023.0,137.0,76.0
Dimitri Oberlin,18.0,27.0,0.0,0.0
Dimitri Payet,3189.0,4461.0,322.0,182.0
Dimitris Limnios,66.0,102.0,4.0,4.0
Dimitris Nikolaou,145.0,163.0,0.0,0.0
Dimitris Siovas,3049.0,4056.0,16.0,15.0
Dimitry Bertaud,139.0,193.0,0.0,0.0
Diogo Dalot,632.0,851.0,18.0,15.0
Diogo Jota,1451.0,1864.0,65.0,49.0
Dion Ruffo Luci,0.0,0.0,0.0,0.0
Divock Origi,549.0,754.0,23.0,19.0
Djamel Benlamri,12.0,13.0,0.0,0.0
Djavan Anderson,82.0,101.0,0.0,1.0
Djené,2539.0,3514.0,15.0,16.0
Djibril Sidibé,3756.0,4754.0,94.0,105.0
Djibril Sow,1043.0,1255.0,32.0,26.0
Djégui Koita,39.0,57.0,1.0,0.0
Dodi Lukebakio,1200.0,1597.0,72.0,50.0
Domagoj Bradarić,1245.0,1596.0,25.0,28.0
Domenico Berardi,2995.0,4181.0,189.0,199.0
Domenico Criscito,2518.0,3356.0,71.0,88.0
Domenico Maietta,1053.0,1234.0,5.0,8.0
Domingos Duarte,1348.0,1695.0,4.0,7.0
Domingos Quina,207.0,241.0,1.0,4.0
Dominic Calvert-Lewin,1230.0,1876.0,53.0,40.0
Dominic Maroh,411.0,475.0,1.0,1.0
Dominic Solanke,539.0,728.0,34.0,18.0
Dominick Drexler,648.0,884.0,30.0,37.0
Dominik Kaiser,116.0,167.0,3.0,5.0
Dominik Kohr,1959.0,2427.0,36.0,41.0
Dominique Heintz,4159.0,5009.0,17.0,31.0
Donny van de Beek,115.0,139.0,2.0,1.0
Donovan Léon,28.0,41.0,0.0,0.0
Douglas Costa,1623.0,2068.0,118.0,85.0
Douglas Luiz,2273.0,2765.0,43.0,43.0
Douglas Santos,1048.0,1493.0,24.0,36.0
Dries Mertens,2175.0,2931.0,206.0,137.0
Driss Khalid,5.0,8.0,0.0,0.0
Driss Trichard,32.0,48.0,0.0,1.0
Duje Ćaleta-Car,2424.0,2772.0,7.0,6.0
Duje Čop,133.0,199.0,10.0,6.0
Durel Avounou,179.0,268.0,5.0,1.0
Duván Zapata,1706.0,2284.0,142.0,80.0
Dušan Basta,291.0,394.0,7.0,14.0
Dušan Tadić,861.0,1237.0,62.0,51.0
Dušan Vlahović,447.0,646.0,24.0,9.0
Dwight Gayle,449.0,607.0,26.0,7.0
Dwight McNeil,1637.0,2394.0,98.0,78.0
Dylan Bahamboula,10.0,14.0,0.0,0.0
Dylan Bronn,943.0,1145.0,2.0,5.0
Dylan Lempereur,33.0,53.0,1.0,2.0
Dávid Hancko,91.0,123.0,3.0,1.0
Dénys Bain,610.0,655.0,0.0,0.0
Dídac Vilà,2278.0,3111.0,45.0,52.0
Dória,22.0,27.0,0.0,0.0
Dženis Burnić,241.0,269.0,5.0,2.0
Ebenezer Ofori,6.0,9.0,0.0,0.0
Eberechi Eze,417.0,536.0,19.0,10.0
Ebrima Colley,166.0,226.0,6.0,8.0
Eddie Nketiah,191.0,236.0,9.0,5.0
Eddy Gnahoré,1693.0,1883.0,35.0,14.0
Eddy Salcedo,240.0,369.0,10.0,13.0
Eddy Sylvestre,133.0,165.0,2.0,1.0
