Player Name,League,Position,Age,Matches Played,Starts,90s Played,Goals,Assists,Yellow Cards,Red Cards
David Button,Premier League,GK,31.0,5,5,5.0,0,0,0,0
David Costas,La Liga,DF,24.0,21,16,16.8,0,0,5,0
David Ferreiro,La Liga,"FW,MF",32.0,54,38,39.5,2,5,6,0
David García,La Liga,DF,35.0,60,57,57.6,2,0,14,0
David Gil,La Liga,GK,27.0,1,1,1.0,0,0,0,0
David Juncà,La Liga,DF,25.0,39,34,32.4,0,6,10,0
David Lombán,La Liga,DF,30.0,13,11,11.1,1,0,3,0
David Luiz,Premier League,DF,33.0,89,85,83.8,6,3,13,3
David López,La Liga,"DF,MF",29.0,90,87,84.5,5,2,16,1
David Martin,Premier League,GK,33.0,5,4,4.8,0,0,1,0
David McGoldrick,Premier League,"FW,MF",33.0,45,35,32.5,7,3,4,0
David Ospina,Serie A,GK,32.0,49,47,46.7,0,1,2,0
David Otto,Bundesliga,FW,19.0,3,0,0.3,0,0,0,0
David Pereira da Costa,Ligue 1,"MF,DF",20.0,3,0,0.4,0,0,0,0
David Silva,La Liga,MF,35.0,100,87,82.5,22,31,11,0
David Simón,La Liga,DF,28.0,11,6,8.0,0,0,3,0
David Soria,La Liga,GK,27.0,102,102,101.0,0,0,3,0
David Timor,La Liga,MF,31.0,57,28,29.0,5,0,14,0
David Zurutuza,La Liga,MF,33.0,57,41,40.1,2,2,4,0
David de Gea,Premier League,GK,30.0,130,130,129.5,0,0,3,0
Davide Astori,Serie A,DF,30.0,25,25,25.0,1,1,5,0
Davide Biondini,Serie A,"MF,FW",34.0,7,2,2.3,0,0,1,0
Davide Biraschi,Serie A,DF,26.0,86,79,78.0,0,2,8,2
Davide Calabria,Serie A,DF,24.0,90,74,74.6,5,6,14,4
Davide Di Gennaro,Serie A,MF,29.0,2,0,0.1,0,0,0,0
Davide Faraoni,Serie A,DF,29.0,79,69,70.4,7,10,12,0
Davide Riccardi,Serie A,DF,23.0,1,0,0.2,0,0,0,0
Davide Santon,Serie A,DF,30.0,51,30,30.2,0,1,7,0
Davide Zappacosta,Serie A,DF,28.0,45,23,25.9,2,2,2,0
Davie Selke,Bundesliga,FW,26.0,97,52,59.9,16,6,17,0
Davinson Sánchez,Premier League,DF,24.0,90,84,82.8,1,1,9,1
Davor Lovren,Bundesliga,"MF,FW",19.0,2,0,0.5,0,0,0,0
Davy Klaassen,Bundesliga,MF,27.0,76,72,69.2,12,9,13,0
Davy Pröpper,Premier League,MF,29.0,104,99,96.5,2,7,8,1
Dawid Kownacki,Bundesliga,"FW,MF",22.0,65,24,29.5,10,3,6,0
Dayot Upamecano,Bundesliga,DF,22.0,87,82,80.6,4,1,19,2
DeAndre Yedlin,Premier League,DF,27.0,85,74,74.3,2,4,14,1
Dean Henderson,Premier League,GK,23.0,39,38,38.5,0,0,3,0
Dean Whitehead,Premier League,MF,35.0,4,0,0.8,0,0,0,0
Declan Rice,Premier League,MF,22.0,117,106,106.3,3,4,12,0
Dedryck Boyata,Bundesliga,DF,30.0,41,41,39.900000000000006,4,1,9,1
Deian Boldor,Serie A,DF,22.0,1,1,1.0,0,0,1,0
Dejan Joveljić,Bundesliga,FW,19.0,4,2,1.7,0,0,1,0
Dejan Kulusevski,Serie A,"MF,FW",20.0,55,40,42.300000000000004,13,9,7,0
Dejan Lovren,Premier League,DF,30.0,52,44,43.2,3,2,6,0
Dele Alli,Premier League,"MF,FW",24.0,90,78,74.60000000000001,22,17,13,0
Demarai Gray,Premier League,FW,24.0,91,43,48.1,9,5,5,0
Demba Thiam,Serie A,GK,21.0,2,2,2.0,0,0,0,0
Demeaco Duhaney,Premier League,DF,19.0,1,1,0.5,0,0,0,0
Denilho Cleonise,Serie A,FW,17.0,4,0,0.5,0,0,2,0
Denis Bouanga,Ligue 1,"FW,MF",26.0,80,68,67.5,21,7,11,0
Denis Cheryshev,La Liga,MF,30.0,86,45,47.2,5,7,11,0
Denis Drăguș,Serie A,"FW,MF",21.0,8,1,1.9,0,0,1,0
Denis Odoi,Premier League,DF,32.0,34,32,31.8,0,1,5,0
Denis Petrić,Ligue 1,GK,31.0,1,1,1.0,0,0,0,0
Denis Suárez,La Liga,MF,27.0,68,41,41.6,3,10,8,0
Denis Vavro,Serie A,DF,24.0,12,1,4.0,0,0,0,0
Denis Zakaria,Bundesliga,"MF,FW",24.0,94,77,73.9,9,3,27,0
Denis-Will Poha,Ligue 1,MF,21.0,2,0,0.3,0,0,0,0
Dennis Aogo,Bundesliga,MF,31.0,44,35,33.1,0,6,6,0
Dennis Appiah,Ligue 1,DF,28.0,31,27,26.9,0,2,3,0
Dennis Borkowski,Bundesliga,MF,18.0,3,0,0.2,0,0,0,0
Dennis Diekmeier,Bundesliga,DF,27.0,22,22,20.8,0,3,4,0
Dennis Eckert,La Liga,FW,21.0,9,1,2.4,0,0,0,0
Dennis Geiger,Bundesliga,MF,22.0,55,44,40.199999999999996,3,6,17,1
Dennis Jastrzembski,Bundesliga,"DF,MF",19.0,11,1,2.7,0,0,1,0
Dennis Praet,Premier League,"MF,FW",26.0,106,85,81.5,5,9,12,0
Dennis Smarsch,Bundesliga,GK,20.0,2,1,1.7,0,0,0,0
Dennis Srbeny,Bundesliga,"FW,MF",25.0,25,14,12.9,6,1,2,0
Dereck Kutesa,Ligue 1,"MF,FW",23.0,28,8,10.2,1,2,1,0
Derrick Luckassen,Bundesliga,DF,23.0,4,2,2.8,0,0,0,0
Deyovaisio Zeefuik,Bundesliga,"DF,MF",22.0,12,2,3.9,0,0,2,1
Deyverson,La Liga,FW,29.0,20,12,9.899999999999999,1,3,5,0
Diadie Samassékou,Bundesliga,MF,25.0,36,31,28.7,0,2,4,0
Diafra Sakho,Ligue 1,FW,28.0,29,9,13.7,4,1,3,0
Didier Ibrahim Ndong,Ligue 1,MF,26.0,56,53,52.8,0,4,11,0
Diego Benaglio,Ligue 1,GK,34.0,26,24,25.4,0,0,2,0
Diego Carlos,La Liga,DF,27.0,115,114,112.19999999999999,5,0,25,1
Diego Contento,Ligue 1,"DF,FW",27.0,3,1,1.2,0,0,0,0
Diego Costa,La Liga,FW,32.0,61,43,41.199999999999996,12,9,17,3
Diego Demme,Serie A,MF,29.0,98,80,77.5,3,5,18,0
Diego Falcinelli,Serie A,FW,27.0,48,26,27.3,2,2,2,0
Diego Farias,Serie A,FW,30.0,93,53,56.300000000000004,12,8,13,1
Diego Godín,Serie A,DF,34.0,92,83,83.30000000000001,5,2,18,0
Diego González,La Liga,DF,25.0,26,23,21.6,1,0,8,0
Diego Lainez,La Liga,FW,20.0,37,8,12.0,0,2,3,0
Diego Laxalt,Serie A,DF,26.0,72,43,46.9,3,4,8,0
Diego Llorente,La Liga,DF,27.0,79,74,73.1,4,2,21,3
Diego López,La Liga,GK,37.0,85,85,84.4,0,0,8,1
Diego Perotti,Serie A,"FW,MF",31.0,59,33,35.0,15,6,6,1
Diego Reyes,La Liga,DF,25.0,6,4,3.6,0,0,1,0
Diego Rico,Premier League,DF,26.0,65,58,57.5,2,6,16,2
Diego Rolán,La Liga,"FW,MF",25.0,41,26,27.3,5,0,1,0
Dilane Bakwa,Ligue 1,"FW,MF",18.0,5,0,0.5,0,0,0,0
Dimitri Bisoli,Serie A,MF,25.0,25,24,23.9,1,1,6,0
Dimitri Foulquier,La Liga,DF,27.0,76,64,61.2,4,6,18,0
Dimitri Liénard,Ligue 1,"MF,FW",32.0,94,66,67.7,8,12,12,0
Dimitri Oberlin,Serie A,FW,20.0,5,0,1.5,0,0,0,0
Dimitri Payet,Ligue 1,"FW,MF",33.0,99,84,78.89999999999999,22,26,17,2
Dimitris Limnios,Bundesliga,"MF,FW",22.0,8,2,3.7,0,0,0,0
Dimitris Nikolaou,Serie A,DF,19.0,4,4,3.9,0,0,0,0
Dimitris Siovas,La Liga,DF,32.0,100,99,95.0,3,1,23,2
Dimitry Bertaud,Ligue 1,GK,22.0,7,6,5.7,0,0,0,1
Diogo Dalot,Serie A,DF,21.0,28,17,16.5,0,2,5,0
Diogo Jota,Premier League,FW,24.0,76,61,57.199999999999996,21,6,15,0
Dion Ruffo Luci,Serie A,MF,18.0,1,0,0.0,0,0,0,0
Divock Origi,Premier League,FW,25.0,76,33,34.300000000000004,13,4,3,0
Djamel Benlamri,Ligue 1,DF,31.0,3,0,0.6,0,0,0,0
Djavan Anderson,Serie A,DF,25.0,9,3,2.7,0,0,1,0
Djené,La Liga,DF,29.0,121,121,119.89999999999999,1,0,33,3
Djibril Sidibé,Ligue 1,DF,28.0,90,72,75.0,2,11,14,0
Djibril Sow,Bundesliga,MF,23.0,42,28,29.7,1,5,6,0
Djégui Koita,Ligue 1,DF,18.0,2,1,1.9,0,0,0,0
Dodi Lukebakio,Bundesliga,"FW,MF",23.0,79,60,58.300000000000004,20,12,9,0
Domagoj Bradarić,Ligue 1,DF,21.0,34,28,27.6,0,2,5,0
Domenico Berardi,Serie A,"FW,MF",26.0,112,105,99.19999999999999,33,20,23,3
Domenico Criscito,Serie A,DF,34.0,70,66,63.900000000000006,11,4,20,1
Domenico Maietta,Serie A,DF,35.0,28,27,24.2,0,0,6,0
Domingos Duarte,La Liga,DF,25.0,52,49,48.599999999999994,4,1,10,1
Domingos Quina,Premier League,MF,19.0,12,3,4.0,1,0,0,0
Dominic Calvert-Lewin,Premier League,FW,23.0,119,83,85.5,34,9,19,0
Dominic Maroh,Bundesliga,DF,30.0,11,10,10.2,0,0,0,0
Dominic Solanke,Premier League,"FW,MF",21.0,63,24,28.8,4,3,1,0
Dominick Drexler,Bundesliga,"MF,FW",30.0,40,24,24.700000000000003,5,5,5,0
Dominik Kaiser,Bundesliga,"MF,DF",28.0,10,3,3.1,0,0,0,0
Dominik Kohr,Bundesliga,"MF,FW",26.0,80,46,48.6,1,6,19,2
Dominique Heintz,Bundesliga,DF,27.0,104,100,100.2,2,2,11,0
Donny van de Beek,Premier League,"MF,FW",23.0,10,2,2.9,1,0,0,0
Donovan Léon,Ligue 1,GK,26.0,2,1,1.4,0,0,0,0
Douglas Costa,Serie A,"MF,FW",30.0,82,35,39.4,7,11,4,1
Douglas Luiz,Premier League,MF,22.0,89,60,63.800000000000004,3,3,23,1
Douglas Santos,Bundesliga,DF,23.0,27,26,26.4,1,1,6,0
Dries Mertens,Serie A,"MF,FW",33.0,116,86,85.5,47,31,10,0
Driss Khalid,Ligue 1,FW,18.0,1,0,0.3,0,0,0,0
Driss Trichard,Ligue 1,DF,23.0,1,1,1.0,0,0,0,0
Duje Ćaleta-Car,Ligue 1,DF,24.0,61,54,55.1,3,1,12,2
Duje Čop,La Liga,FW,28.0,20,7,8.7,0,0,2,0
Durel Avounou,Ligue 1,"MF,DF",19.0,9,8,7.2,0,0,1,0
Duván Zapata,Serie A,FW,29.0,114,94,90.3,59,20,7,0
Dušan Basta,Serie A,"DF,MF",32.0,11,9,8.6,0,1,0,0
Dušan Tadić,Premier League,"MF,FW",28.0,36,34,31.0,6,3,4,0
Dušan Vlahović,Serie A,FW,20.0,57,28,31.7,12,0,4,1
Dwight Gayle,Premier League,FW,30.0,59,33,31.900000000000002,11,5,5,0
Dwight McNeil,Premier League,MF,21.0,74,70,68.5,5,12,8,0
Dylan Bahamboula,Ligue 1,"FW,MF",22.0,4,0,0.3,0,0,0,0
Dylan Bronn,Ligue 1,DF,25.0,29,29,29.0,1,0,1,0
Dylan Lempereur,Ligue 1,DF,18.0,3,1,1.6,0,0,0,0
Dávid Hancko,Serie A,DF,20.0,5,3,3.1,0,0,0,0
Dénys Bain,Ligue 1,DF,26.0,15,13,14.1,1,0,3,1
Dídac Vilà,La Liga,DF,30.0,71,62,62.099999999999994,0,2,23,0
Dória,Ligue 1,DF,22.0,3,1,0.9,0,0,0,0
Dženis Burnić,Bundesliga,"MF,DF",19.0,6,3,3.4,0,0,3,1
Ebenezer Ofori,Bundesliga,MF,22.0,1,0,0.1,0,0,0,0
Eberechi Eze,Premier League,MF,22.0,17,12,12.7,2,2,2,0
Ebrima Colley,Serie A,"FW,MF",20.0,21,3,7.2,0,1,2,0
Eddie Nketiah,Premier League,FW,21.0,34,10,11.5,4,2,0,1
Eddy Gnahoré,Ligue 1,MF,25.0,51,38,37.5,4,2,8,3
Eddy Salcedo,Serie A,FW,19.0,29,11,12.3,1,0,3,0
Eddy Sylvestre,Ligue 1,"FW,MF",21.0,10,4,4.5,0,1,1,0
Eden Hazard,La Liga,FW,30.0,93,78,74.2,30,22,4,0
Eden Massouema,Ligue 1,MF,20.0,6,2,2.1,0,0,1,0
Ederson,Premier League,GK,27.0,126,126,124.6,0,1,7,1
Edgar Ié,Ligue 1,DF,24.0,51,45,46.300000000000004,1,1,9,1
Edgar Prib,Bundesliga,MF,28.0,4,2,2.2,0,1,1,0
Edgar Salli,Bundesliga,"MF,FW",25.0,3,1,1.3,0,0,1,0
Edgar Sevikyan,La Liga,MF,19.0,1,0,0.1,0,0,0,0
Edgaras Dubickas,Serie A,DF,21.0,1,0,0.0,0,0,0,0
Edimilson Fernandes,Bundesliga,"MF,DF",24.0,78,58,55.699999999999996,3,1,18,2
Edin Džeko,Serie A,FW,34.0,119,106,106.9,48,16,20,0
Edinson Cavani,Premier League,FW,33.0,79,61,59.7,54,13,7,0
Edmilson Indjai,Ligue 1,FW,19.0,4,0,0.5,0,0,0,0
Edmond Tapsoba,Bundesliga,DF,21.0,29,25,25.3,0,0,2,0
Edoardo Goldaniga,Serie A,DF,27.0,69,60,61.2,3,2,21,4
Edoardo Vergani,Serie A,FW,19.0,1,0,0.1,0,0,0,0
Edouard Mendy,Premier League,GK,28.0,78,78,78.0,0,0,4,0
Edu Expósito,La Liga,MF,24.0,55,38,41.5,4,2,7,0
Eduard Löwen,Bundesliga,"MF,DF",23.0,49,26,29.4,5,3,3,0
Eduardo Camavinga,Ligue 1,MF,18.0,50,41,40.099999999999994,2,3,7,0
Eduardo Henrique,Serie A,MF,25.0,10,5,5.6,1,0,2,0
Efthimis Koulouris,Ligue 1,FW,23.0,24,17,17.1,4,2,1,0
Eiji Kawashima,Ligue 1,GK,37.0,42,42,41.6,0,0,0,1
El Bilal Touré,Ligue 1,"FW,MF",19.0,25,14,13.7,5,1,5,0
Eldin Jakupović,Premier League,GK,32.0,2,2,2.0,0,0,0,0
Eldor Shomurodov,Serie A,FW,25.0,12,8,7.9,2,1,0,0
Elhadji Pape Diaw,Ligue 1,DF,23.0,1,0,0.2,0,0,0,0
Eliaquim Mangala,La Liga,DF,29.0,24,18,17.9,0,0,4,1
Elias Kachunga,Premier League,"FW,MF",26.0,39,30,27.9,1,1,3,0
Elie Youan,Ligue 1,FW,20.0,6,2,2.0,0,0,0,0
Elif Elmas,Serie A,"MF,FW",21.0,40,12,16.0,2,1,8,0
Elio Capradossi,Serie A,DF,21.0,2,1,0.9,0,0,0,0
Eliot Matazo,Ligue 1,MF,18.0,5,1,1.3,0,0,0,1
Eliseo Falcon,La Liga,"DF,MF",22.0,1,1,0.8,0,0,2,1
Elliot Anderson,Premier League,MF,18.0,1,0,0.0,0,0,0,0
Ellyes Skhiri,Bundesliga,MF,25.0,120,117,113.1,11,5,19,0
Eloi Amagat,La Liga,"FW,MF",32.0,2,0,0.2,0,0,0,0
Elseid Hysaj,Serie A,DF,26.0,90,84,82.1,1,6,10,1
Elvis Rexhbeçaj,Bundesliga,"MF,FW",23.0,57,32,32.1,4,7,9,0
Emanuel Cecchini,La Liga,"MF,DF",20.0,2,0,0.3,0,0,1,0
Emanuel Gyasi,Serie A,FW,27.0,18,15,15.2,1,4,4,0
Emanuel Vignato,Serie A,"FW,MF",20.0,26,14,14.0,2,2,1,0
Emanuele Giaccherini,Serie A,"MF,FW",33.0,43,33,33.0,6,3,14,0
Emanuele Ndoj,Serie A,MF,22.0,18,6,6.2,0,0,2,0
Emanuele Torrasi,Serie A,MF,18.0,1,0,0.1,0,0,0,0
Emerson,La Liga,DF,22.0,54,51,49.2,3,7,18,1
Emerson Hyndman,Premier League,MF,22.0,2,1,1.0,0,0,0,0
Emerson Palmieri,Premier League,DF,26.0,33,23,23.1,0,1,3,0
Emi Buendía,Premier League,"FW,MF",22.0,36,28,27.4,1,7,6,1
Emil Audero,Serie A,GK,24.0,90,90,90.0,0,1,5,0
Emil Berggreen,Bundesliga,FW,24.0,14,6,7.4,4,2,2,0
Emil Forsberg,Bundesliga,"FW,MF",29.0,80,54,51.599999999999994,15,14,1,1
Emil Hallfreðsson,Serie A,MF,34.0,28,14,14.4,1,0,7,0
Emil Krafth,Premier League,DF,26.0,69,58,59.0,1,2,5,0
Emile Smith-Rowe,Premier League,MF,20.0,10,6,5.800000000000001,0,3,0,0
Emiliano Insúa,Bundesliga,DF,29.0,52,48,46.9,2,4,6,1
Emiliano Martínez,Premier League,GK,28.0,30,29,29.6,0,0,2,0
Emiliano Moretti,Serie A,DF,37.0,46,41,42.1,0,0,11,0
Emiliano Rigoni,La Liga,"MF,FW",27.0,31,15,16.9,3,2,5,0
Emiliano Sala,Ligue 1,FW,27.0,55,50,48.900000000000006,24,5,4,2
Emiliano Velázquez,La Liga,DF,24.0,18,14,14.2,0,2,8,0
Emiliano Viviano,Serie A,GK,32.0,44,44,43.9,0,0,2,0
Emmanuel Agyemang-Badu,Serie A,"MF,FW",28.0,14,4,4.4,0,0,2,0
Emmanuel Apeh,La Liga,MF,21.0,2,0,0.2,0,0,0,0
Emmanuel Boateng,La Liga,FW,22.0,41,17,22.0,7,0,7,0
Emmanuel Bourgaud,Ligue 1,"MF,FW",29.0,17,4,6.0,0,1,0,0
Emmanuel Imorou,Ligue 1,DF,29.0,17,12,12.8,0,1,2,0
Emmanuel Rivière,Serie A,"FW,MF",30.0,39,29,27.3,6,3,1,0
Emre Can,Bundesliga,"DF,MF",27.0,88,66,67.3,10,7,27,0
Emre Mor,La Liga,"FW,MF",23.0,43,13,16.7,1,1,7,0
Emre Çolak,La Liga,"MF,FW",26.0,26,17,16.1,1,2,4,0
Enda Stevens,Premier League,DF,30.0,53,53,52.2,2,4,10,0
Eneko Bóveda,La Liga,DF,28.0,14,13,13.2,0,0,3,0
Enes Ünal,La Liga,FW,23.0,111,69,73.89999999999999,18,7,14,0
Enis Bardhi,La Liga,MF,25.0,100,77,79.1,19,8,21,0
Enock Kwateng,Ligue 1,DF,23.0,54,40,38.5,0,2,11,0
Enric Gallego,La Liga,FW,34.0,50,34,35.300000000000004,8,2,10,1
Enric Saborit,La Liga,DF,25.0,19,16,15.9,0,1,5,0
Enrico Alfonso,Serie A,GK,31.0,4,4,3.1,0,0,0,0
Enrico Bearzotti,Serie A,"DF,FW",20.0,6,4,4.6,0,0,0,0
Enrico Brignola,Serie A,FW,19.0,25,18,16.9,4,2,7,0
Enrico Valentini,Bundesliga,DF,29.0,15,15,14.4,0,2,2,0
Enzo Crivelli,Ligue 1,FW,23.0,59,49,44.6,9,3,15,1
Enzo Ebosse,Ligue 1,DF,21.0,6,3,2.9,0,0,1,0
Enzo Fernández,La Liga,MF,22.0,2,1,0.8,0,0,0,0
Enzo Le Fée,Ligue 1,"MF,FW",20.0,17,8,8.2,0,1,4,0
Enzo Loiodice,Ligue 1,MF,18.0,21,13,13.4,0,1,4,1
Enzo Millot,Ligue 1,MF,18.0,2,0,0.5,0,0,0,0
Eric Bailly,Premier League,DF,26.0,36,26,26.0,1,0,4,1
Eric Dier,Premier League,DF,27.0,90,82,80.0,3,4,14,0
Eric García,Premier League,DF,20.0,16,10,11.0,0,0,1,0
Eric Junior Dina Ebimbe,Ligue 1,"FW,MF",20.0,17,16,14.6,1,1,2,0
Eric Maxim Choupo-Moting,Bundesliga,"FW,MF",31.0,68,40,41.0,11,6,5,0
Erick Cabaco,La Liga,DF,25.0,63,54,51.400000000000006,2,0,25,2
Erick Pulgar,Serie A,MF,27.0,109,95,96.3,16,8,25,1
Erik Durm,Bundesliga,DF,28.0,46,36,36.9,0,2,1,0
Erik Expósito,La Liga,FW,21.0,10,4,5.3,1,0,0,0
Erik Morán,La Liga,MF,26.0,6,2,2.6,0,0,2,0
Erik Pieters,Premier League,"DF,MF",32.0,80,70,71.1,1,6,9,0
Erik Thommy,Bundesliga,"DF,FW",24.0,73,47,46.7,9,9,7,1
Erling Håland,Bundesliga,FW,20.0,27,22,22.9,25,4,2,0
Ermedin Demirović,Bundesliga,FW,22.0,17,9,7.9,3,6,2,0
Ermin Bičakčić,Bundesliga,DF,30.0,57,42,40.5,4,2,5,0
Ernest Seka,Ligue 1,DF,30.0,27,25,24.2,1,1,4,1
Ernesto Torregrossa,Serie A,FW,28.0,26,22,20.8,8,3,8,0
Eros Schiavon,Serie A,"MF,DF",34.0,12,3,4.3,0,0,4,0
Ervin Taha,Ligue 1,"MF,FW",18.0,2,0,0.4,0,0,0,0
Ervin Zukanović,Serie A,DF,32.0,59,55,56.0,0,1,11,1
Erwin Zelazny,Ligue 1,GK,25.0,17,17,17.0,0,0,2,0
Espeto,Serie A,"DF,MF",22.0,32,24,23.4,1,2,9,1
Esquerdo,La Liga,MF,22.0,7,3,2.8000000000000003,0,0,1,0
Esteban Burgos,La Liga,DF,29.0,26,21,22.3,4,1,8,0
Esteban Granero,La Liga,MF,32.0,64,40,41.39999999999999,5,4,21,0
Esteban Rolón,Serie A,MF,23.0,27,16,16.2,0,0,10,0
Ethan Ampadu,Premier League,"MF,DF",20.0,17,12,12.8,0,0,1,0
Etrit Berisha,Serie A,GK,30.0,75,75,75.0,0,0,3,0
Eugen Polanski,Bundesliga,MF,31.0,9,2,2.9,0,1,1,0
Eugeni Valderrama,La Liga,"FW,MF",26.0,3,1,1.3,0,0,0,0
Eugenio Lamanna,Serie A,GK,27.0,1,1,1.0,0,0,0,0
Evann Guessand,Ligue 1,FW,19.0,3,0,0.3,0,0,0,0
Evens Joseph,Ligue 1,"FW,MF",19.0,12,2,3.6,0,0,0,0
Everton Luiz,Serie A,MF,30.0,21,9,10.6,0,0,10,0
Ewerton,Bundesliga,DF,29.0,18,15,14.9,0,0,2,0
Exequiel Palacios,Bundesliga,MF,22.0,6,3,3.0,0,0,0,0
Ezequiel Garay,La Liga,DF,32.0,65,64,62.2,2,0,11,0
Ezequiel Muñoz,La Liga,DF,27.0,22,19,17.9,0,1,2,0
Ezequiel Ponce,Ligue 1,FW,20.0,28,8,12.2,2,1,2,0
Ezequiel Schelotto,Premier League,DF,30.0,32,21,20.2,0,0,5,0
Ezequiel Ávila,La Liga,FW,25.0,54,38,39.9,19,4,18,1
Ezgjan Alioski,Premier League,"DF,MF",28.0,16,13,11.5,2,0,2,0
Ezri Konsa,Premier League,DF,23.0,39,37,36.2,3,2,4,0
Eñaut Mendía,La Liga,FW,21.0,1,1,0.7,0,0,1,0
Fabian Bredlow,Bundesliga,GK,23.0,13,12,12.5,0,0,1,0
Fabian Delph,Premier League,"MF,DF",31.0,54,44,42.99999999999999,1,3,8,2
Fabian Frei,Bundesliga,MF,28.0,11,10,8.9,1,0,1,0
Fabian Giefer,Bundesliga,GK,28.0,4,4,4.0,0,0,0,0
Fabian Johnson,Bundesliga,"MF,DF",31.0,34,19,19.4,2,0,1,0
Fabian Klos,Bundesliga,FW,33.0,17,17,16.3,3,1,2,0
Fabian Kunze,Bundesliga,MF,22.0,12,5,6.2,0,0,2,0
Fabian Lustenberger,Bundesliga,"DF,MF",30.0,52,42,41.7,0,1,5,0
Fabian Reese,Bundesliga,FW,21.0,9,1,1.8,0,0,0,0
Fabian Schär,Premier League,DF,29.0,82,73,74.1,8,3,29,0
Fabien Centonze,Ligue 1,DF,25.0,47,47,47.0,0,3,7,0
Fabien Lemoine,Ligue 1,MF,33.0,15,11,9.8,0,0,3,0
Fabinho,Premier League,"DF,MF",27.0,106,92,94.9,10,8,23,0
Fabio Borini,Serie A,"MF,FW",28.0,65,39,39.39999999999999,7,5,10,1
Fabio Ceravolo,Serie A,FW,31.0,26,13,13.799999999999999,2,0,1,0
Fabio Depaoli,Serie A,DF,23.0,88,65,64.19999999999999,0,5,23,2
Fabio González,La Liga,MF,20.0,1,1,0.7,0,0,1,0
Fabio Lucioni,Serie A,DF,31.0,44,44,42.8,3,0,9,1
Fabio Pisacane,Serie A,DF,34.0,86,76,76.19999999999999,2,1,18,4
Fabio Quagliarella,Serie A,FW,37.0,116,109,103.5,63,16,8,0
Fabián Balbuena,Premier League,DF,29.0,52,48,47.5,3,0,5,0
Fabián Orellana,La Liga,"MF,FW",34.0,95,86,82.39999999999999,16,15,20,3
Fabián Ruiz Peña,Serie A,MF,24.0,109,93,93.7,12,17,8,1
Fabricio,La Liga,GK,31.0,3,3,3.0,0,0,1,0
Fabrizio Cacciatore,Serie A,DF,32.0,63,58,56.599999999999994,2,4,9,2
Fabrizio Caligara,Serie A,MF,20.0,11,2,2.2,0,0,3,0
Facundo Ferreyra,La Liga,FW,28.0,25,6,8.7,2,0,4,0
Facundo Medina,Ligue 1,DF,21.0,12,11,10.7,1,0,6,0
Facundo Píriz,Ligue 1,MF,28.0,21,8,10.3,0,0,4,0
Facundo Roncaglia,La Liga,DF,33.0,69,62,60.099999999999994,2,1,15,3
Fahad Al-Muwallad,La Liga,"FW,MF",20.0,2,0,0.3,0,0,0,0
Faitout Maouassa,Ligue 1,DF,22.0,79,65,61.4,3,6,8,1
Fali,La Liga,"DF,MF",27.0,16,13,13.1,0,0,5,0
Fallou Diagne,Ligue 1,"DF,MF",27.0,29,26,24.9,1,1,8,2
Faouzi Ghoulam,Serie A,"DF,FW",29.0,43,27,29.500000000000004,3,6,5,0
Farid Boulaya,Ligue 1,"MF,FW",27.0,42,24,26.7,5,5,3,1
Farid El Melali,Ligue 1,"FW,MF",23.0,37,6,9.5,3,1,2,0
Farès Bahlouli,Ligue 1,"MF,FW",22.0,11,2,3.4,1,0,2,0
Faustino Anjorin,Premier League,FW,17.0,1,0,0.2,0,0,0,0
Fayçal Fajr,La Liga,MF,30.0,77,67,67.0,6,6,15,0
Fede San Emeterio,La Liga,MF,23.0,40,33,31.2,0,0,8,0
Fede Vico,La Liga,"FW,MF",26.0,22,12,11.0,2,1,2,0
Federico Barba,Serie A,DF,27.0,48,46,44.0,0,0,13,2
Federico Bernardeschi,Serie A,"MF,DF",26.0,92,42,47.099999999999994,7,8,15,1
Federico Bonazzoli,Serie A,FW,23.0,44,13,15.500000000000002,7,3,3,0
Federico Bonini,Serie A,DF,17.0,1,0,0.1,0,0,0,0
Federico Brancolini,Serie A,GK,18.0,1,0,0.1,0,0,0,0
Federico Cartabia,La Liga,"FW,MF",24.0,20,16,14.7,2,1,6,0
Federico Ceccherini,Serie A,DF,28.0,83,71,69.4,1,0,17,1
Federico Chiesa,Serie A,"MF,DF",23.0,123,114,109.0,28,17,19,1
Federico Di Francesco,Serie A,FW,25.0,63,47,41.6,5,3,10,0
Federico Dimarco,Serie A,DF,23.0,46,31,31.9,3,5,9,0
Federico Dionisi,Serie A,FW,31.0,9,1,2.3,1,0,2,0
Federico Fazio,Serie A,DF,32.0,84,77,77.2,8,1,14,1
Federico Fernández,Premier League,DF,31.0,97,92,90.60000000000001,3,4,17,0
Federico Marchetti,Serie A,GK,37.0,6,6,5.7,0,0,1,0
Federico Marigosu,Serie A,MF,18.0,2,0,0.3,0,0,0,0
Federico Mattiello,Serie A,DF,25.0,65,49,49.99999999999999,1,2,12,3
Federico Palacios Martínez,Bundesliga,"FW,MF",23.0,17,9,10.5,2,0,1,0
Federico Peluso,Serie A,DF,37.0,74,60,61.800000000000004,2,3,20,1
Federico Ravaglia,Serie A,GK,21.0,1,1,1.0,0,0,0,0
Federico Ricca,La Liga,DF,22.0,14,13,12.3,0,1,4,0
Federico Ricci,Serie A,FW,26.0,21,12,12.6,1,1,4,0
Federico Santander,Serie A,FW,29.0,60,28,31.9,9,4,11,0
