Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Allan,718.0,829.0,16.0,9.0
Dele Alli,621.0,805.0,22.0,24.0
Miguel Almirón,682.0,894.0,27.0,24.0
Marcos Alonso,916.0,1108.0,26.0,29.0
Mickaël Alphonse,500.0,716.0,9.0,12.0
Sergio Álvarez,39.0,53.0,0.0,0.0
Sergio Álvarez,322.0,427.0,7.0,2.0
Yeray Álvarez,1149.0,1403.0,3.0,8.0
Bruno Alves,1096.0,1312.0,7.0,5.0
Steven Alzate,564.0,664.0,13.0,16.0
Ibrahim Amadou,310.0,361.0,1.0,1.0
Ibrahim Amadou,231.0,292.0,1.0,1.0
Romain Amalfitano,700.0,892.0,8.0,13.0
Amath,12.0,17.0,0.0,0.0
Jordan Amavi,983.0,1222.0,14.0,16.0
Thierry Ambrose,140.0,193.0,11.0,7.0
Kelvin Amian,551.0,669.0,3.0,8.0
Nadiem Amiri,906.0,1149.0,54.0,23.0
Ethan Ampadu,74.0,78.0,0.0,0.0
Opoku Ampomah,63.0,104.0,8.0,3.0
Sofyan Amrabat,1525.0,1738.0,30.0,33.0
Joachim Andersen,1192.0,1308.0,4.0,3.0
Djavan Anderson,58.0,68.0,0.0,1.0
Felipe Anderson,725.0,934.0,26.0,33.0
Sebastian Andersson,495.0,795.0,20.0,13.0
Florin Andone,8.0,12.0,1.0,0.0
Benjamin André,981.0,1239.0,13.0,8.0
Lorenzo Andrenacci,128.0,163.0,0.0,0.0
Robert Andrich,857.0,1204.0,31.0,32.0
Victorien Angban,548.0,622.0,3.0,2.0
Miguel Ángel Guerrero,149.0,201.0,8.0,3.0
Miguel Ángel Moyá,363.0,458.0,0.0,0.0
José Ángel,982.0,1464.0,27.0,40.0
Angeliño,573.0,758.0,20.0,23.0
Angeliño,335.0,426.0,9.0,14.0
Faustino Anjorin,7.0,7.0,0.0,0.0
Peter Ankersen,501.0,607.0,8.0,12.0
Cristian Ansaldi,582.0,825.0,32.0,47.0
Janis Antiste,5.0,9.0,0.0,0.0
Michail Antonio,325.0,507.0,21.0,14.0
Antoñito,321.0,452.0,10.0,9.0
Mirko Antonucci,17.0,22.0,0.0,0.0
Vitorino Antunes,0.0,1.0,0.0,0.0
Christopher Antwi-Adjei,603.0,846.0,42.0,30.0
Anuar,86.0,101.0,0.0,1.0
Houssem Aouar,911.0,1076.0,27.0,23.0
Adil Aouchiche,24.0,31.0,0.0,0.0
Dennis Appiah,744.0,964.0,8.0,4.0
Mauro Arambarri,649.0,972.0,13.0,20.0
Guilherme Arana,42.0,54.0,1.0,3.0
Charles Aránguiz,1397.0,1627.0,23.0,9.0
Luiz Araújo,223.0,309.0,12.0,15.0
Néstor Araujo,1290.0,1482.0,2.0,0.0
Ronald Araújo,197.0,208.0,0.0,0.0
Anaitz Arbilla,870.0,1169.0,4.0,10.0
Alphonse Areola,114.0,135.0,0.0,0.0
Alphonse Areola,56.0,58.0,0.0,0.0
Santiago Arias,498.0,653.0,10.0,21.0
Nicolò Armini,2.0,2.0,0.0,0.0
Stuart Armstrong,466.0,612.0,16.0,24.0
José Arnaiz,130.0,178.0,5.0,3.0
José Arnaiz,73.0,97.0,7.0,4.0
Maximilian Arnold,1152.0,1541.0,68.0,27.0
Kepa Arrizabalaga,877.0,1086.0,0.0,0.0
Kwadwo Asamoah,296.0,372.0,11.0,3.0
Santiago Ascacíbar,260.0,308.0,2.0,1.0
Sergio Asenjo,742.0,1039.0,0.0,0.0
Marco Asensio,134.0,163.0,7.0,7.0
Kristoffer Askildsen,30.0,35.0,2.0,1.0
Iago Aspas,998.0,1283.0,54.0,46.0
Roger Assalé,105.0,127.0,6.0,6.0
Miguel Atienza,10.0,14.0,0.0,0.0
Christian Atsu,163.0,208.0,13.0,10.0
Youcef Attal,411.0,509.0,9.0,11.0
Pierre-Emerick Aubameyang,612.0,888.0,23.0,47.0
Emil Audero,660.0,1037.0,0.0,0.0
Tommaso Augello,635.0,825.0,21.0,27.0
Jean-Kévin Augustin,33.0,40.0,0.0,0.0
Ludwig Augustinsson,387.0,534.0,16.0,10.0
Serge Aurier,1262.0,1654.0,30.0,40.0
Mathias Autret,381.0,562.0,30.0,29.0
Ezequiel Ávila,185.0,323.0,21.0,13.0
Javier Avilés,48.0,71.0,5.0,7.0
Chidozie Awaziem,598.0,767.0,4.0,8.0
Taiwo Awoniyi,74.0,102.0,7.0,4.0
Florian Ayé,219.0,308.0,7.0,7.0
Jordan Ayew,686.0,838.0,26.0,22.0
Kaan Ayhan,1472.0,1756.0,17.0,13.0
Ramon Azeez,316.0,394.0,6.0,4.0
César Azpilicueta,2267.0,2838.0,43.0,60.0
Ludovic Baal,500.0,619.0,14.0,13.0
Iddrisu Baba,1046.0,1285.0,6.0,6.0
Khouma Babacar,225.0,306.0,12.0,9.0
Carlos Bacca,101.0,133.0,4.0,1.0
Milan Badelj,786.0,963.0,20.0,11.0
Matthias Bader,4.0,7.0,0.0,0.0
Bastian Badu,6.0,6.0,0.0,0.0
Alejandro Baena,4.0,4.0,0.0,0.0
Stéphane Bahoken,150.0,204.0,10.0,5.0
Daniel Baier,684.0,884.0,8.0,9.0
Leon Bailey,326.0,481.0,21.0,24.0
Eric Bailly,64.0,72.0,0.0,0.0
Dénys Bain,610.0,655.0,0.0,0.0
Leighton Baines,168.0,209.0,6.0,7.0
Stefan Bajic,19.0,19.0,0.0,0.0
Tiemoué Bakayoko,831.0,961.0,8.0,12.0
Lewis Baker,184.0,230.0,6.0,3.0
Mitchel Bakker,91.0,94.0,0.0,0.0
Ridle Baku,830.0,1158.0,25.0,38.0
Fabián Balbuena,361.0,487.0,0.0,2.0
Keita Baldé,207.0,295.0,3.0,6.0
George Baldock,1173.0,1552.0,27.0,45.0
Gareth Bale,360.0,480.0,11.0,17.0
Mikel Balenziaga,188.0,258.0,0.0,4.0
Leonardo Balerdi,114.0,128.0,0.0,0.0
Marco Ballarini,5.0,5.0,0.0,0.0
Fodé Ballo-Touré,686.0,861.0,14.0,14.0
Florent Balmont,222.0,266.0,2.0,2.0
Mario Balotelli,238.0,368.0,8.0,11.0
Abdoulaye Bamba,207.0,279.0,3.0,2.0
Jonathan Bamba,669.0,831.0,35.0,21.0
Éver Banega,1951.0,2373.0,59.0,33.0
Mattia Bani,908.0,1109.0,1.0,2.0
Antonín Barák,76.0,104.0,4.0,3.0
Antonín Barák,571.0,701.0,16.0,14.0
Federico Barba,146.0,218.0,2.0,2.0
Danilo Barbosa,731.0,800.0,7.0,5.0
Melvin Bard,40.0,47.0,2.0,0.0
Enis Bardhi,625.0,853.0,28.0,23.0
Phil Bardsley,599.0,897.0,7.0,15.0
Nicolò Barella,1015.0,1237.0,22.0,31.0
Philipp Bargfrede,204.0,268.0,2.0,4.0
Antonino Barillà,402.0,521.0,15.0,5.0
Kike Barja,62.0,89.0,3.0,6.0
Ross Barkley,540.0,616.0,25.0,19.0
Aymen Barkok,17.0,29.0,0.0,1.0
Ashley Barnes,155.0,253.0,4.0,10.0
Harvey Barnes,559.0,729.0,31.0,39.0
Antonio Barragán,377.0,460.0,8.0,19.0
Antonio Barreca,266.0,400.0,5.0,10.0
Leandro Barreiro Martins,275.0,368.0,5.0,2.0
Ander Barrenetxea,139.0,191.0,10.0,7.0
Édgar Barreto,28.0,33.0,0.0,0.0
Musa Barrow,431.0,598.0,35.0,14.0
Musa Barrow,43.0,52.0,3.0,2.0
Fin Bartels,112.0,151.0,4.0,4.0
Marc Bartra,1422.0,1637.0,3.0,6.0
Daniele Baselli,584.0,724.0,17.0,21.0
Chris Basham,1084.0,1461.0,12.0,12.0
Toma Bašić,456.0,580.0,23.0,7.0
Thomas Basila,208.0,249.0,1.0,1.0
Gil Bastião Dias,100.0,138.0,7.0,3.0
Gil Bastião Dias,517.0,639.0,13.0,19.0
Borja Bastón,4.0,5.0,0.0,0.0
Alessandro Bastoni,1256.0,1428.0,16.0,13.0
Bastos,378.0,416.0,0.0,1.0
Oliver Batista-Meier,3.0,4.0,0.0,0.0
Michy Batshuayi,61.0,76.0,3.0,0.0
Cristian Battocchio,667.0,839.0,16.0,7.0
Oliver Baumann,1012.0,1303.0,1.0,1.0
Julian Baumgartlinger,1030.0,1141.0,14.0,10.0
Christoph Baumgartner,354.0,496.0,18.0,7.0
Noah Joel Sarenren Bazee,39.0,71.0,4.0,1.0
Ihlas Bebou,456.0,643.0,31.0,24.0
Rodrigo Becão,899.0,1042.0,3.0,2.0
Sheraldo Becker,81.0,133.0,8.0,4.0
Timo Becker,120.0,150.0,4.0,3.0
Jan Bednarek,1143.0,1434.0,2.0,2.0
Asmir Begović,29.0,36.0,0.0,0.0
Valon Behrami,369.0,440.0,0.0,7.0
Maximilian Beier,15.0,22.0,1.0,0.0
Gaëtan Belaud,286.0,365.0,2.0,1.0
Ishak Belfodil,49.0,65.0,5.0,2.0
Haris Belkebla,731.0,845.0,8.0,6.0
Raoul Bellanova,23.0,29.0,0.0,0.0
Raoul Bellanova,12.0,13.0,0.0,0.0
Karim Bellarabi,487.0,707.0,24.0,29.0
Jean-Ricner Bellegarde,604.0,700.0,20.0,11.0
Héctor Bellerín,558.0,686.0,2.0,8.0
Andrea Belotti,502.0,750.0,37.0,22.0
Fran Beltrán,781.0,881.0,12.0,3.0
Sami Ben Amar,6.0,8.0,0.0,0.0
Hatem Ben Arfa,42.0,55.0,1.0,1.0
Wissam Ben Yedder,613.0,812.0,45.0,36.0
Marco Benassi,262.0,342.0,18.0,10.0
Cristian Benavente,124.0,156.0,7.0,1.0
Lars Bender,915.0,1074.0,17.0,12.0
Sven Bender,2318.0,2499.0,3.0,4.0
Darío Benedetto,342.0,503.0,17.0,11.0
László Bénes,399.0,522.0,25.0,11.0
Walter Benítez,654.0,785.0,0.0,0.0
Loris Benito,1104.0,1315.0,15.0,15.0
Bilal Benkhedim,46.0,64.0,4.0,2.0
Ismaël Bennacer,1584.0,1808.0,28.0,29.0
Ryan Bennett,185.0,239.0,2.0,1.0
Ryan Bennett,174.0,221.0,0.0,1.0
Keanen Bennetts,1.0,1.0,0.0,0.0
Yassine Benrahou,83.0,106.0,5.0,4.0
Yassine Benrahou,208.0,315.0,18.0,7.0
Ramy Bensebaini,732.0,926.0,13.0,9.0
Nabil Bentaleb,347.0,404.0,8.0,2.0
Rodrigo Bentancur,1435.0,1641.0,45.0,18.0
Christian Benteke,190.0,326.0,17.0,11.0
Romario Benzar,50.0,69.0,2.0,4.0
Karim Benzema,1119.0,1329.0,61.0,58.0
Yassine Benzia,60.0,81.0,4.0,1.0
Domenico Berardi,879.0,1192.0,53.0,53.0
Yuri Berchiche,1351.0,1695.0,27.0,37.0
Álex Berenguer,587.0,791.0,32.0,28.0
Bartosz Bereszyński,1040.0,1332.0,10.0,18.0
Jóhann Berg Guðmundsson,132.0,192.0,10.0,9.0
Markel Bergara,10.0,19.0,1.0,0.0
Sander Berge,298.0,386.0,2.0,9.0
Steven Bergwijn,225.0,259.0,13.0,11.0
Robert Berić,46.0,71.0,3.0,3.0
Etrit Berisha,623.0,884.0,1.0,0.0
Valon Berisha,5.0,7.0,0.0,0.0
Valon Berisha,331.0,401.0,12.0,8.0
Sergio Bermejo,3.0,3.0,0.0,1.0
Bernard,426.0,573.0,22.0,26.0
Federico Bernardeschi,560.0,684.0,33.0,23.0
Bernardo,286.0,383.0,3.0,8.0
Paul Bernardoni,426.0,705.0,0.0,1.0
Juan Bernat,1011.0,1122.0,14.0,16.0
Dimitry Bertaud,59.0,67.0,0.0,0.0
Andrea Bertolacci,205.0,255.0,2.0,3.0
Ryan Bertrand,1244.0,1656.0,34.0,34.0
Muhamed Bešić,86.0,106.0,1.0,2.0
Louis Beyer,33.0,41.0,0.0,0.0
Ermin Bičakčić,700.0,788.0,2.0,4.0
Pedro Bigas,480.0,699.0,3.0,5.0
Lucas Biglia,398.0,438.0,7.0,3.0
El Bilal Touré,50.0,68.0,3.0,0.0
Philip Billing,878.0,1179.0,16.0,16.0
Cristiano Biraghi,646.0,901.0,33.0,32.0
Davide Biraschi,895.0,1194.0,8.0,12.0
Valter Birsa,270.0,330.0,9.0,8.0
Dimitri Bisoli,509.0,781.0,23.0,29.0
Yves Bissouma,525.0,622.0,4.0,6.0
Leonardo Bittencourt,2.0,3.0,0.0,0.0
Leonardo Bittencourt,671.0,908.0,34.0,30.0
Birkir Bjarnason,205.0,268.0,4.0,3.0
Rubén Blanco,615.0,990.0,0.0,0.0
Ludovic Blas,540.0,676.0,24.0,19.0
Pablo de Blasis,668.0,956.0,17.0,25.0
Alejandro Blesa,3.0,5.0,0.0,0.0
Alexis Blin,874.0,1040.0,7.0,4.0
Jérôme Boateng,1532.0,1702.0,4.0,13.0
Kevin-Prince Boateng,155.0,199.0,7.0,1.0
Antonin Bobichon,79.0,101.0,2.0,1.0
Antonin Bobichon,221.0,283.0,8.0,4.0
Salvatore Bocchetti,147.0,176.0,0.0,0.0
Mathieu Bodmer,76.0,93.0,1.0,1.0
Adam Bodzek,584.0,709.0,6.0,4.0
Jean-Paul Boëtius,698.0,919.0,36.0,23.0
Sacha Boey,65.0,81.0,2.0,1.0
Jeremie Boga,839.0,985.0,34.0,27.0
Melayro Bogarde,31.0,38.0,0.0,0.0
Quentin Boisgard,401.0,507.0,16.0,7.0
Willy Boly,793.0,959.0,4.0,2.0
Giacomo Bonaventura,589.0,700.0,27.0,23.0
Federico Bonazzoli,146.0,209.0,9.0,5.0
Gaëtan Bong,24.0,35.0,2.0,1.0
Kevin Bonifazi,76.0,88.0,1.0,0.0
Kevin Bonifazi,575.0,671.0,0.0,0.0
Federico Bonini,5.0,5.0,0.0,0.0
Leonardo Bonucci,1830.0,2089.0,11.0,10.0
Fabio Borini,181.0,263.0,7.0,6.0
Fabio Borini,17.0,22.0,0.0,0.0
Dennis Borkowski,1.0,2.0,0.0,0.0
Robin Bormuth,59.0,74.0,0.0,0.0
Sebastiaan Bornauw,995.0,1214.0,5.0,6.0
Brandon Borrello,59.0,76.0,2.0,1.0
Gabriel Boschilia,59.0,79.0,0.0,2.0
Denis Bouanga,408.0,600.0,14.0,13.0
Hicham Boudaoui,152.0,199.0,6.0,6.0
Ryad Boudebouz,696.0,964.0,41.0,22.0
Sofiane Boufal,247.0,325.0,15.0,14.0
Nassim Boujellab,118.0,147.0,3.0,0.0
Farid Boulaya,289.0,424.0,21.0,13.0
Yassine Bounou,127.0,170.0,1.0,0.0
Mehdi Bourabia,658.0,758.0,8.0,10.0
Benjamin Bourigeaud,924.0,1223.0,26.0,21.0
Bilal Boutobba,3.0,6.0,0.0,1.0
Jarrod Bowen,188.0,276.0,14.0,9.0
Dedryck Boyata,1219.0,1345.0,3.0,1.0
John Boye,773.0,891.0,1.0,2.0
Can Bozdogan,54.0,73.0,1.0,0.0
Domagoj Bradarić,625.0,829.0,19.0,18.0
Filip Bradarić,323.0,411.0,3.0,7.0
Robbie Brady,108.0,167.0,8.0,7.0
Martin Braithwaite,99.0,128.0,1.0,1.0
Martin Braithwaite,269.0,390.0,12.0,10.0
Federico Brancolini,3.0,3.0,0.0,0.0
Brandon,82.0,117.0,4.0,4.0
Julian Brandt,1395.0,1677.0,38.0,50.0
Jarrad Branthwaite,187.0,212.0,0.0,1.0
Darko Brašanac,576.0,772.0,19.0,9.0
Claudio Bravo,101.0,132.0,0.0,0.0
Josip Brekalo,569.0,822.0,46.0,35.0
Gleison Bremer,921.0,1125.0,3.0,4.0
Marco Brescianini,23.0,23.0,0.0,0.0
Anthony Briançon,704.0,836.0,2.0,0.0
Jimmy Briand,274.0,343.0,15.0,2.0
Yan Brice Eteki,338.0,427.0,3.0,2.0
Armando Broja,2.0,2.0,0.0,0.0
Dylan Bronn,239.0,293.0,0.0,0.0
David Brooks,121.0,179.0,5.0,9.0
John Brooks,990.0,1189.0,4.0,4.0
Daniel Brosinski,664.0,1055.0,54.0,36.0
Josh Brownhill,276.0,340.0,4.0,2.0
Marcelo Brozović,1905.0,2159.0,39.0,39.0
Gastón Brugman,567.0,678.0,12.0,11.0
Jeffrey Bruma,268.0,306.0,0.0,0.0
Jeffrey Bruma,261.0,296.0,0.0,0.0
Jacob Bruun Larsen,106.0,138.0,13.0,5.0
Jacob Bruun Larsen,22.0,27.0,1.0,0.0
Bryan,139.0,212.0,12.0,8.0
Bryan,24.0,28.0,0.0,0.0
Lucas Buadés,13.0,18.0,0.0,0.0
Ante Budimir,381.0,584.0,12.0,8.0
Emi Buendía,1144.0,1534.0,79.0,58.0
Gianluigi Buffon,195.0,212.0,1.0,0.0
Marius Bülter,411.0,655.0,28.0,22.0
Esteban Burgos,244.0,380.0,1.0,1.0
Guido Burgstaller,207.0,302.0,8.0,8.0
Burgui,4.0,7.0,0.0,0.0
Jonathan Burkardt,40.0,52.0,1.0,2.0
Oliver Burke,226.0,333.0,6.0,6.0
Roman Bürki,831.0,1047.0,0.0,0.0
Dan Burn,1389.0,1841.0,18.0,21.0
Patrick Burner,931.0,1089.0,7.0,9.0
Sergio Busquets,2331.0,2584.0,22.0,29.0
Unai Bustinza,901.0,1287.0,14.0,10.0
Ludovic Butelle,449.0,696.0,1.0,1.0
Marcin Bułka,17.0,18.0,0.0,0.0
Sam Byram,625.0,763.0,7.0,5.0
Erick Cabaco,85.0,138.0,0.0,1.0
Erick Cabaco,275.0,349.0,2.0,1.0
Willy Caballero,121.0,165.0,0.0,0.0
Yohan Cabaye,403.0,505.0,9.0,5.0
Manuel Cabit,104.0,155.0,2.0,3.0
Ariday Cabrera,9.0,11.0,0.0,0.0
Leandro Cabrera,272.0,503.0,2.0,5.0
Leandro Cabrera,553.0,819.0,6.0,6.0
Fabrizio Cacciatore,557.0,705.0,5.0,7.0
Martín Cáceres,1099.0,1307.0,13.0,6.0
Anthony Caci,416.0,520.0,12.0,12.0
Jhonder Cádiz,120.0,189.0,8.0,4.0
Mathieu Cafaro,203.0,351.0,15.0,10.0
Jonathan Cafu,78.0,95.0,2.0,1.0
Gary Cahill,826.0,953.0,2.0,2.0
Felipe Caicedo,321.0,404.0,22.0,9.0
Arturo Calabresi,714.0,964.0,5.0,9.0
Davide Calabria,945.0,1169.0,13.0,20.0
Riccardo Calafiori,10.0,14.0,0.0,0.0
Mattia Caldara,381.0,424.0,1.0,0.0
Marco Calderoni,829.0,1122.0,21.0,33.0
Fernando Calero,507.0,577.0,1.0,3.0
Duje Ćaleta-Car,941.0,1059.0,3.0,3.0
Hakan Çalhanoğlu,1290.0,1649.0,67.0,50.0
Daniel Caligiuri,637.0,997.0,39.0,33.0
José Callejón,993.0,1245.0,65.0,41.0
Jonathan Calleri,199.0,365.0,16.0,10.0
Dominic Calvert-Lewin,393.0,594.0,15.0,13.0
Mahdi Camara,388.0,463.0,2.0,2.0
Souleymane Camara,33.0,43.0,5.0,2.0
Víctor Camarasa,3.0,3.0,0.0,0.0
Víctor Camarasa,430.0,533.0,14.0,12.0
Eduardo Camavinga,879.0,985.0,8.0,6.0
Sergio Camello,2.0,5.0,0.0,0.0
José Campaña,1650.0,2121.0,74.0,43.0
Xisco Campos,153.0,198.0,2.0,1.0
Víctor Campuzano,99.0,151.0,2.0,1.0
Emre Can,651.0,739.0,3.0,3.0
Emre Can,142.0,164.0,5.0,2.0
Sergio Canales,1865.0,2221.0,76.0,59.0
João Cancelo,1008.0,1147.0,15.0,23.0
Antonio Candreva,1053.0,1371.0,47.0,61.0
Gianmarco Cangiano,9.0,12.0,0.0,0.0
Todd Cantwell,884.0,1106.0,36.0,21.0
Ander Capa,1188.0,1598.0,26.0,25.0
Pierrick Capelle,646.0,790.0,21.0,12.0
Étienne Capoue,1158.0,1430.0,19.0,8.0
Gianluca Caprari,189.0,256.0,8.0,13.0
Gianluca Caprari,169.0,212.0,15.0,6.0
Francesco Caputo,635.0,812.0,49.0,20.0
Maxence Caqueret,338.0,390.0,5.0,8.0
Andrea Carboni,134.0,163.0,0.0,1.0
Irvin Cardona,290.0,441.0,17.0,19.0
Marc Cardona,135.0,184.0,10.0,5.0
Diego Carlos,1600.0,1847.0,8.0,3.0
Lionel Carole,623.0,797.0,14.0,18.0
Yannick Carrasco,174.0,232.0,11.0,6.0
Daniel Carriço,502.0,542.0,1.0,0.0
Guido Carrillo,232.0,340.0,11.0,7.0
Andy Carroll,134.0,207.0,11.0,9.0
Dani Carvajal,2058.0,2432.0,42.0,53.0
Matis Carvalho,13.0,27.0,0.0,0.0
William Carvalho,564.0,634.0,8.0,6.0
Casemiro,1826.0,2186.0,9.0,21.0
Moreto Cassamã,445.0,507.0,9.0,3.0
Francesco Cassata,511.0,654.0,10.0,18.0
Timothy Castagne,952.0,1133.0,25.0,26.0
Koen Casteels,720.0,985.0,1.0,0.0
Jean-Charles Castelletto,845.0,956.0,4.0,5.0
Samu Castillejo,422.0,560.0,41.0,22.0
Jonny Castro,1177.0,1445.0,19.0,20.0
Lucas Castro,166.0,213.0,6.0,4.0
Lucas Castro,218.0,294.0,8.0,7.0
Gaetano Castrovilli,922.0,1141.0,35.0,30.0
Danilo Cataldi,377.0,454.0,12.0,8.0
Craig Cathcart,719.0,864.0,1.0,3.0
Edinson Cavani,120.0,140.0,10.0,6.0
Santi Cazorla,1414.0,1733.0,66.0,49.0
Dani Ceballos,1096.0,1301.0,29.0,30.0
Federico Ceccherini,346.0,395.0,1.0,2.0
Christian Celesia,1.0,1.0,1.0,0.0
Zeki Çelik,1094.0,1365.0,17.0,27.0
Fabien Centonze,980.0,1297.0,21.0,25.0
Luca Ceppitelli,403.0,505.0,2.0,3.0
Alberto Cerri,94.0,144.0,8.0,5.0
Alberto Cerri,70.0,103.0,3.0,2.0
Julian Chabot,205.0,238.0,0.0,0.0
Florian Chabrolle,14.0,16.0,0.0,1.0
Fouad Chafik,702.0,914.0,22.0,30.0
Sofian Chakla,79.0,95.0,0.0,0.0
Nathaniel Chalobah,263.0,358.0,8.0,4.0
Calum Chambers,702.0,865.0,4.0,5.0
Jhon Chancellor,745.0,849.0,0.0,1.0
Timothy Chandler,290.0,462.0,12.0,19.0
Kwon Chang-hoon,198.0,275.0,10.0,9.0
Gaëtan Charbonnier,627.0,821.0,32.0,22.0
Brendan Chardonnet,478.0,536.0,2.0,2.0
Charles,237.0,346.0,10.0,4.0
Xavier Chavalerin,848.0,1096.0,38.0,26.0
Pablo Chavarría,40.0,63.0,2.0,1.0
Aurélien Chedjou,828.0,994.0,2.0,2.0
Pape Cheikh Diop,238.0,264.0,5.0,2.0
Chema,75.0,123.0,0.0,0.0
Rayan Cherki,44.0,66.0,1.0,0.0
Denis Cheryshev,240.0,349.0,8.0,12.0
Giorgio Chiellini,97.0,106.0,0.0,0.0
Federico Chiesa,609.0,833.0,46.0,44.0
Ben Chilwell,1527.0,1955.0,36.0,23.0
Vlad Chiricheș,455.0,489.0,0.0,1.0
Tahith Chong,9.0,14.0,0.0,0.0
Joris Chotard,429.0,556.0,8.0,10.0
Hamza Choudhury,428.0,494.0,3.0,2.0
Mounir Chouiar,459.0,640.0,44.0,20.0
Andreas Christensen,1166.0,1258.0,4.0,2.0
Samuel Chukwueze,553.0,750.0,35.0,33.0
Darko Churlinov,7.0,11.0,1.0,0.0
Churripi,35.0,99.0,0.0,0.0
Luca Cigarini,992.0,1228.0,42.0,14.0
Per Ciljan Skjelbred,597.0,712.0,3.0,3.0
Jasper Cillessen,474.0,759.0,1.0,0.0
Thiago Cionek,1029.0,1360.0,14.0,18.0
Ibrahim Cissé,57.0,63.0,1.0,1.0
Ibrahim Cissé,37.0,44.0,0.0,0.0
Andrea Cistana,688.0,808.0,5.0,5.0
Ciaran Clark,253.0,322.0,1.0,2.0
Leon Clarke,5.0,7.0,0.0,0.0
Alexis Claude-Maurice,504.0,600.0,21.0,17.0
Christian Clemens,0.0,3.0,0.0,0.0
Óscar Clemente,2.0,2.0,0.0,0.0
Yannis Clementia,41.0,61.0,0.0,0.0
Denilho Cleonise,7.0,7.0,0.0,0.0
Carlos Clerc,709.0,968.0,10.0,7.0
Tom Cleverley,366.0,469.0,14.0,13.0
Conor Coady,1531.0,1782.0,5.0,7.0
Marcus Coco,3.0,3.0,0.0,0.0
Renaud Cohade,480.0,584.0,9.0,5.0
Coke,463.0,577.0,7.0,8.0
Séamus Coleman,813.0,1058.0,8.0,13.0
Álex Collado,9.0,10.0,0.0,0.0
Ebrima Colley,37.0,42.0,2.0,2.0
Omar Colley,1089.0,1324.0,6.0,5.0
Jamilu Collins,1346.0,1768.0,20.0,10.0
Simone Colombi,82.0,98.0,0.0,0.0
