Player Name,Passes Completed,Passes Attempted,Key Passes,Completed Passes into PA
Dante,630.0,695.0,2.0,3.0
Andrea Danzi,25.0,39.0,1.0,0.0
Márton Dárdai,8.0,12.0,0.0,0.0
Vladimír Darida,477.0,666.0,24.0,16.0
Karl Darlow,264.0,531.0,0.0,0.0
Matteo Darmian,225.0,285.0,9.0,10.0
Matteo Darmian,78.0,100.0,1.0,0.0
Jonathan David,242.0,300.0,24.0,7.0
Alphonso Davies,450.0,507.0,6.0,2.0
Ben Davies,363.0,469.0,6.0,8.0
Tom Davies,237.0,288.0,3.0,6.0
Keinan Davis,16.0,22.0,1.0,2.0
Leif Davis,17.0,20.0,0.0,1.0
Paweł Dawidowicz,347.0,415.0,1.0,3.0
Craig Dawson,91.0,120.0,1.0,0.0
Kevin De Bruyne,677.0,900.0,52.0,52.0
Sebastien De Maio,260.0,298.0,0.0,1.0
Rodrigo De Paul,743.0,1012.0,48.0,49.0
Mattia De Sciglio,275.0,335.0,5.0,9.0
Mattia De Sciglio,9.0,12.0,0.0,0.0
Lorenzo De Silvestri,571.0,748.0,5.0,13.0
Thibault De Smet,193.0,237.0,3.0,3.0
Lucas Deaux,472.0,600.0,6.0,5.0
Mathieu Debuchy,471.0,629.0,9.0,16.0
Grégoire Defrel,169.0,194.0,13.0,7.0
Alessandro Deiola,128.0,166.0,8.0,1.0
Romain Del Castillo,174.0,245.0,12.0,10.0
Lorenzo Del Pinto,4.0,7.0,0.0,0.0
Thomas Delaine,282.0,403.0,7.0,11.0
Thomas Delaney,339.0,414.0,4.0,2.0
Liam Delap,5.0,7.0,0.0,0.0
Jonathan Delaplace,235.0,308.0,8.0,9.0
Cristian Dell'Orco,75.0,97.0,0.0,0.0
Andy Delort,347.0,531.0,35.0,28.0
Fabian Delph,174.0,197.0,1.0,1.0
Moussa Dembélé,104.0,146.0,6.0,7.0
Ousmane Dembélé,354.0,435.0,13.0,19.0
Merih Demiral,388.0,413.0,1.0,0.0
Kerem Demirbay,360.0,457.0,18.0,12.0
Ermedin Demirović,62.0,99.0,8.0,4.0
Diego Demme,449.0,485.0,1.0,2.0
Jason Denayer,1041.0,1081.0,0.0,0.0
Leander Dendoncker,398.0,464.0,14.0,4.0
Kevin Denkey,81.0,113.0,4.0,3.0
Stefano Denswil,64.0,79.0,0.0,1.0
Fabio Depaoli,9.0,15.0,1.0,0.0
Fabio Depaoli,86.0,103.0,2.0,1.0
Memphis Depay,429.0,620.0,49.0,32.0
Mike van der Hoorn,681.0,779.0,2.0,1.0
Kastriot Dermaku,35.0,39.0,0.0,0.0
Kiril Despodov,0.0,0.0,0.0,0.0
Sergiño Dest,619.0,701.0,15.0,15.0
Mattia Destro,69.0,99.0,4.0,1.0
Gerard Deulofeu,81.0,124.0,3.0,6.0
Deyverson,111.0,230.0,4.0,3.0
Jacopo Dezi,32.0,43.0,1.0,1.0
Samuel Di Carmine,90.0,144.0,3.0,2.0
Giovanni Di Lorenzo,1058.0,1184.0,25.0,31.0
Ángel Di María,535.0,722.0,38.0,46.0
Giuseppe Di Serio,28.0,39.0,1.0,3.0
Boulaye Dia,214.0,270.0,15.0,5.0
Abdoulay Diaby,5.0,10.0,1.0,0.0
Moussa Diaby,423.0,564.0,24.0,23.0
Mouctar Diakhaby,400.0,464.0,0.0,1.0
Abdou Diallo,663.0,705.0,0.0,0.0
Habib Diallo,159.0,240.0,13.0,7.0
Habib Diallo,21.0,36.0,1.0,3.0
Ibrahima Diallo,128.0,157.0,1.0,1.0
Ibrahima Diallo,245.0,282.0,4.0,1.0
Grady Diangana,223.0,302.0,4.0,6.0
Stéphane Diarra,50.0,68.0,4.0,5.0
Raphael Dias Belloli,292.0,420.0,22.0,20.0
Raphael Dias Belloli,90.0,139.0,9.0,6.0
Rúben Dias,1152.0,1239.0,1.0,2.0
Amadou Diawara,97.0,106.0,1.0,0.0
Brahim Díaz,221.0,259.0,8.0,7.0
Víctor Díaz,56.0,79.0,3.0,3.0
Daniel Didavi,188.0,259.0,18.0,17.0
Eric Dier,790.0,943.0,1.0,5.0
Daan Dierckx,11.0,13.0,0.0,0.0
Lucas Digne,443.0,588.0,14.0,10.0
Virgil van Dijk,295.0,327.0,0.0,0.0
Mitchell Dijks,201.0,263.0,4.0,0.0
Javairô Dilrosun,81.0,108.0,3.0,3.0
Federico Dimarco,639.0,941.0,38.0,20.0
Tristan Dingomé,11.0,15.0,0.0,0.0
Eren Dinkci,1.0,1.0,0.0,0.0
Sinaly Diomande,257.0,298.0,1.0,1.0
Lois Diony,100.0,166.0,5.0,2.0
Issa Diop,151.0,169.0,0.0,0.0
Papakouli Diop,264.0,384.0,6.0,2.0
Sofiane Diop,568.0,712.0,22.0,15.0
Yehvann Diouf,40.0,52.0,0.0,0.0
Assane Dioussé,1.0,1.0,0.0,0.0
Axel Disasi,787.0,908.0,3.0,2.0
Tiago Djaló,360.0,420.0,2.0,2.0
Djené,434.0,555.0,1.0,0.0
Moussa Djenepo,173.0,235.0,6.0,7.0
Koffi Djidji,86.0,109.0,1.0,0.0
Alexander Djiku,575.0,682.0,3.0,1.0
Berat Djimsiti,695.0,802.0,7.0,11.0
Marko Dmitrović,286.0,575.0,4.0,2.0
Ritsu Doan,308.0,475.0,21.0,19.0
Mihai Dobre,76.0,104.0,3.0,0.0
Matt Doherty,347.0,446.0,6.0,6.0
Jeremy Doku,387.0,472.0,16.0,31.0
Kasper Dolberg,84.0,110.0,4.0,0.0
Keagan Dolly,110.0,130.0,3.0,1.0
Jaume Doménech,399.0,583.0,0.0,0.0
Nicolás Domínguez,330.0,379.0,12.0,6.0
John Donald,19.0,20.0,0.0,0.0
Ji Dong-won,15.0,27.0,1.0,0.0
Anastasios Donis,13.0,20.0,0.0,1.0
Gianluigi Donnarumma,399.0,544.0,0.0,0.0
Gabriel Dos Santos,772.0,886.0,1.0,1.0
Bas Dost,203.0,312.0,11.0,6.0
Lucas Douath,227.0,272.0,2.0,2.0
Abdoulaye Doucouré,755.0,864.0,11.0,13.0
Cheick Doucouré,586.0,669.0,8.0,8.0
Fodé Doucouré,104.0,135.0,3.0,3.0
Idrissa Doumbia,47.0,53.0,1.0,0.0
Moussa Doumbia,133.0,154.0,4.0,4.0
Souleyman Doumbia,557.0,696.0,10.0,9.0
Aleksandar Dragović,672.0,763.0,5.0,3.0
Bartłomiej Drągowski,392.0,544.0,1.0,1.0
Denis Drăguș,48.0,64.0,0.0,3.0
Radu Drăgușin,1.0,1.0,0.0,0.0
Mouhamadou Drammeh,18.0,21.0,1.0,0.0
Julian Draxler,259.0,298.0,12.0,12.0
Dominick Drexler,162.0,219.0,3.0,5.0
Matthieu Dreyer,11.0,22.0,0.0,0.0
Domingos Duarte,378.0,477.0,2.0,2.0
Léo Duarte,13.0,13.0,0.0,0.0
Óscar Duarte,349.0,388.0,1.0,0.0
Rubén Duarte,503.0,727.0,12.0,9.0
Leo Dubois,900.0,1129.0,41.0,29.0
Ondrej Duda,391.0,577.0,20.0,8.0
Haris Duljević,141.0,173.0,8.0,8.0
Paul Dummett,37.0,48.0,0.0,0.0
Alfred Duncan,65.0,85.0,1.0,0.0
Alfred Duncan,33.0,41.0,0.0,1.0
Lewis Dunk,935.0,1048.0,3.0,0.0
Jimmy Dunne,60.0,89.0,2.0,1.0
Erik Durm,237.0,359.0,7.0,9.0
Jean-Kevin Duverne,868.0,1044.0,4.0,4.0
Paulo Dybala,338.0,417.0,20.0,16.0
Edin Džeko,226.0,327.0,16.0,11.0
Eric Junior Dina Ebimbe,323.0,426.0,12.0,10.0
Steeve-Mike Ebongue,15.0,19.0,1.0,1.0
Enzo Ebosse,127.0,153.0,1.0,0.0
Bruno Ecuele Manga,873.0,997.0,1.0,2.0
Simone Edera,16.0,22.0,2.0,0.0
Ederson,398.0,477.0,0.0,1.0
Kyle Edwards,30.0,35.0,0.0,0.0
John Egan,529.0,635.0,1.0,4.0
Johannes Eggestein,11.0,17.0,1.0,0.0
Maximilian Eggestein,512.0,663.0,6.0,6.0
Lilian Egloff,4.0,4.0,0.0,0.0
Kingsley Ehizibue,161.0,233.0,5.0,6.0
Albin Ekdal,495.0,610.0,5.0,2.0
Hugo Ekitike,21.0,26.0,1.0,0.0
Niclas Eliasson,167.0,280.0,18.0,5.0
Elif Elmas,154.0,168.0,3.0,3.0
Ahmed Elmohamady,86.0,115.0,5.0,9.0
Mohamed Elneny,534.0,579.0,3.0,5.0
Aritz Elustondo,436.0,522.0,1.0,2.0
Nico Elvedi,865.0,940.0,0.0,2.0
Rodrigo Ely,125.0,159.0,1.0,1.0
Sepe Elye Wahi,6.0,10.0,1.0,0.0
Breel Embolo,212.0,288.0,7.0,5.0
Emerson,677.0,845.0,13.0,18.0
Manu Emmanuel Gyabuaa,1.0,1.0,0.0,0.0
Renaud Emond,42.0,64.0,1.0,0.0
Alan Empereur,95.0,121.0,0.0,0.0
Youssef En-Nesyri,120.0,174.0,5.0,0.0
Keita Endo,9.0,17.0,1.0,0.0
Wataru Endo,694.0,849.0,13.0,13.0
Sergi Enrich,98.0,138.0,3.0,2.0
Christian Eriksen,176.0,227.0,10.0,6.0
Martin Erlic,296.0,360.0,0.0,0.0
Patrick Erras,18.0,27.0,0.0,0.0
Gonzalo Escalante,249.0,280.0,1.0,2.0
Dani Escriche,27.0,30.0,0.0,0.0
Sergio Escudero,122.0,153.0,3.0,4.0
Alfonso Espino,385.0,571.0,9.0,9.0
Esquerdo,77.0,97.0,2.0,1.0
Nahuel Estévez,349.0,463.0,10.0,7.0
Pervis Estupiñán,316.0,401.0,10.0,15.0
Xabier Etxeita,120.0,184.0,1.0,0.0
Jonny Evans,786.0,916.0,5.0,0.0
Edu Expósito,443.0,578.0,22.0,8.0
Valentin Eysseric,43.0,55.0,0.0,0.0
Eberechi Eze,417.0,536.0,19.0,10.0
Łukasz Fabiański,324.0,504.0,0.0,0.0
Fabinho,1118.0,1212.0,3.0,3.0
Fábio,555.0,713.0,9.0,4.0
Cesc Fàbregas,407.0,517.0,19.0,14.0
Bandiougou Fadiga,33.0,34.0,0.0,1.0
Wout Faes,698.0,806.0,1.0,2.0
Ralf Fährmann,197.0,311.0,0.0,0.0
Romain Faivre,661.0,848.0,41.0,20.0
Fali,188.0,293.0,4.0,4.0
Iago Falque,75.0,99.0,3.0,10.0
Andri Fannar Baldursson,28.0,35.0,1.0,1.0
Paolo Faragò,187.0,225.0,6.0,5.0
Davide Faraoni,504.0,717.0,11.0,17.0
Mohamed Fares,188.0,243.0,6.0,4.0
Diego Farias,288.0,344.0,17.0,7.0
Wuilker Faríñez,1.0,2.0,0.0,0.0
Ansu Fati,174.0,205.0,9.0,7.0
Julien Faussurier,218.0,289.0,11.0,13.0
Andrea Favilli,43.0,60.0,2.0,1.0
Nabil Fekir,543.0,668.0,19.0,16.0
Felipe,374.0,442.0,0.0,0.0
Luiz Felipe,375.0,414.0,3.0,2.0
Ohis Felix Uduokhai,766.0,900.0,1.0,0.0
João Félix,349.0,420.0,15.0,12.0
Zinedine Ferhat,412.0,654.0,27.0,24.0
Bruno Fernandes,776.0,1069.0,52.0,52.0
Edimilson Fernandes,219.0,303.0,7.0,4.0
Aitor Fernández,388.0,530.0,0.0,0.0
Álex Fernández,513.0,692.0,24.0,13.0
Álvaro Fernández,198.0,263.0,0.0,0.0
Andrés Fernández,266.0,395.0,0.0,0.0
Augusto Fernández,53.0,68.0,0.0,1.0
Carlos Fernández,29.0,39.0,1.0,0.0
Federico Fernández,447.0,570.0,3.0,2.0
Joaquín Fernández,223.0,279.0,1.0,1.0
Fernandinho,370.0,428.0,0.0,3.0
Fernando,659.0,728.0,8.0,5.0
Alex Ferrari,144.0,178.0,1.0,1.0
David Ferreiro,343.0,576.0,35.0,26.0
Jordan Ferri,826.0,967.0,12.0,10.0
Fidel,525.0,674.0,22.0,10.0
Sam Field,15.0,23.0,0.0,0.0
Alfreð Finnbogason,76.0,129.0,8.0,3.0
Roberto Firmino,496.0,628.0,19.0,14.0
Junior Firpo,118.0,132.0,5.0,1.0
John Fleck,391.0,498.0,15.0,14.0
Alessandro Florenzi,479.0,586.0,14.0,20.0
Kingsley Fobi,8.0,12.0,0.0,1.0
Phil Foden,297.0,351.0,11.0,9.0
Mamadou Fofana,269.0,325.0,2.0,0.0
Seko Fofana,507.0,582.0,11.0,5.0
Wesley Fofana,698.0,806.0,2.0,0.0
Wesley Fofana,148.0,184.0,1.0,0.0
Youssouf Fofana,711.0,845.0,18.0,13.0
Thomas Foket,753.0,933.0,12.0,14.0
Ramón Folch,0.0,0.0,0.0,0.0
Lamine Fomba,230.0,288.0,4.0,1.0
Thomas Fontaine,89.0,100.0,0.0,0.0
José Fontán,139.0,175.0,0.0,2.0
José Fonte,1016.0,1133.0,5.0,4.0
Fernando Forestieri,88.0,112.0,5.0,6.0
Pablo Fornals,392.0,513.0,12.0,16.0
Emil Forsberg,243.0,314.0,16.0,13.0
Fraser Forster,9.0,43.0,0.0,0.0
Philipp Förster,105.0,144.0,3.0,9.0
Steven Fortes,355.0,412.0,2.0,0.0
Timothy Fosu-Mensah,65.0,75.0,2.0,1.0
Daam Foulon,240.0,324.0,5.0,5.0
Dimitri Foulquier,384.0,507.0,7.0,6.0
Juan Foyth,90.0,101.0,0.0,0.0
Gianluca Frabotta,371.0,442.0,5.0,5.0
Raphael Framberger,268.0,405.0,6.0,9.0
Ryan Fraser,87.0,130.0,4.0,1.0
Fred,579.0,665.0,10.0,8.0
Ryan Fredericks,130.0,177.0,10.0,8.0
Remo Freuler,751.0,859.0,11.0,19.0
Marco Friedl,807.0,979.0,5.0,5.0
Marvin Friedrich,659.0,815.0,3.0,6.0
Jorge de Frutos,196.0,292.0,15.0,10.0
Christian Fuchs,478.0,589.0,1.0,2.0
Angelo Fulgini,741.0,918.0,39.0,21.0
Niclas Füllkrug,42.0,79.0,3.0,0.0
Ramiro Funes Mori,7.0,7.0,0.0,0.0
Darnell Furlong,386.0,629.0,11.0,9.0
Baptiste Gabard,39.0,48.0,1.0,2.0
Matteo Gabbia,270.0,294.0,1.0,0.0
Manolo Gabbiadini,13.0,21.0,0.0,2.0
Mijat Gaćinović,200.0,259.0,7.0,3.0
Roberto Gagliardini,298.0,347.0,6.0,3.0
Riccardo Gagliolo,500.0,627.0,5.0,7.0
Andrey Galabinov,38.0,53.0,0.0,1.0
Javi Galán,687.0,859.0,14.0,25.0
Conor Gallagher,421.0,510.0,6.0,9.0
Enric Gallego,107.0,198.0,6.0,5.0
Kévin Gameiro,87.0,117.0,2.0,1.0
Idrissa Gana Gueye,925.0,1004.0,6.0,7.0
Ignatius Ganago,133.0,181.0,8.0,3.0
Borja García,450.0,526.0,20.0,9.0
Dani García,415.0,514.0,5.0,2.0
David García,430.0,620.0,2.0,1.0
Eric García,208.0,221.0,2.0,0.0
Manu García,102.0,146.0,0.0,0.0
Raúl García,198.0,286.0,5.0,5.0
Raúl García,170.0,299.0,5.0,9.0
Rubén García,397.0,622.0,26.0,19.0
Sergi García,5.0,8.0,0.0,0.0
Unai García,165.0,224.0,2.0,1.0
Mario Gaspar,606.0,713.0,9.0,16.0
Dwight Gayle,22.0,25.0,1.0,0.0
Yann Gboho,79.0,105.0,5.0,5.0
David de Gea,253.0,340.0,0.0,0.0
Christian Gebauer,46.0,70.0,1.0,2.0
Theodor Gebre Selassie,618.0,791.0,10.0,12.0
Dennis Geiger,292.0,354.0,14.0,5.0
Christian Gentner,88.0,110.0,3.0,1.0
Yannick Gerhardt,176.0,243.0,9.0,6.0
Valère Germain,108.0,149.0,0.0,2.0
Gervinho,235.0,294.0,18.0,10.0
Willem Geubbels,72.0,101.0,3.0,2.0
Hamadi Al Ghaddioui,7.0,9.0,0.0,0.0
Anwar El Ghazi,119.0,182.0,9.0,8.0
Paolo Ghiglione,292.0,425.0,11.0,12.0
Faouzi Ghoulam,114.0,143.0,4.0,4.0
Kieran Gibbs,178.0,245.0,2.0,1.0
Morgan Gibbs-White,44.0,55.0,3.0,0.0
Niko Gießelmann,36.0,60.0,1.0,1.0
Rafał Gikiewicz,481.0,661.0,0.0,0.0
David Gil,12.0,37.0,0.0,0.0
Billy Gilmour,30.0,36.0,0.0,0.0
Álvaro Giménez,58.0,93.0,1.0,3.0
Daniel Ginczek,30.0,49.0,2.0,1.0
Matthias Ginter,1040.0,1224.0,7.0,9.0
Andrei Girotto,710.0,859.0,2.0,3.0
Olivier Giroud,80.0,110.0,6.0,0.0
Kamil Glik,619.0,699.0,0.0,0.0
Serge Gnabry,392.0,510.0,14.0,19.0
Ben Godfrey,367.0,450.0,0.0,3.0
Diego Godín,444.0,511.0,1.0,0.0
Akaki Gogia,38.0,49.0,2.0,1.0
Amer Gojak,123.0,169.0,6.0,0.0
Edoardo Goldaniga,346.0,474.0,5.0,10.0
Vladimir Golemić,532.0,609.0,2.0,1.0
Pierluigi Gollini,200.0,271.0,1.0,1.0
Aleksandr Golovin,65.0,96.0,7.0,1.0
Tomislav Gomelt,16.0,17.0,0.0,0.0
André Gomes,283.0,337.0,6.0,5.0
Dani Gómez,108.0,154.0,6.0,3.0
Joe Gomez,481.0,533.0,1.0,0.0
Maxi Gómez,175.0,269.0,5.0,0.0
Moi Gómez,601.0,728.0,18.0,17.0
Papu Gómez,356.0,432.0,16.0,32.0
Sergi Gómez,135.0,142.0,0.0,0.0
Sergio Gómez,95.0,137.0,7.0,2.0
Alfred Gomis,120.0,188.0,0.0,0.0
Alfred Gomis,112.0,131.0,0.0,0.0
Maxime Gonalons,356.0,427.0,4.0,3.0
Vagner Gonçalves,54.0,70.0,1.0,3.0
Alfonso González,11.0,11.0,1.0,1.0
Álvaro González,783.0,894.0,1.0,2.0
Bruno González,337.0,435.0,1.0,0.0
Diego González,286.0,316.0,1.0,0.0
Nicolás González,105.0,172.0,9.0,7.0
Sergio González,20.0,29.0,1.0,0.0
Urko González,1.0,2.0,0.0,0.0
Anthony Gordon,22.0,26.0,1.0,2.0
Leon Goretzka,560.0,625.0,9.0,13.0
Andoni Gorosabel,539.0,707.0,17.0,22.0
Robin Gosens,556.0,702.0,18.0,24.0
Amine Gouiri,494.0,647.0,26.0,20.0
Jeffrey Gouweleeuw,713.0,861.0,4.0,7.0
Jonathan Gradit,756.0,856.0,2.0,2.0
Karlan Grant,121.0,172.0,0.0,4.0
Alberto Grassi,187.0,229.0,2.0,3.0
Andrew Gravillon,365.0,489.0,1.0,3.0
Demarai Gray,7.0,12.0,0.0,0.0
Adrian Grbić,70.0,134.0,1.0,1.0
Jack Grealish,538.0,689.0,55.0,43.0
Mason Greenwood,189.0,227.0,6.0,5.0
Michael Gregoritsch,146.0,224.0,5.0,5.0
Clément Grenier,383.0,483.0,14.0,5.0
Sebastian Griesbeck,115.0,155.0,0.0,2.0
Antoine Griezmann,515.0,591.0,18.0,21.0
Vincenzo Grifo,439.0,583.0,32.0,15.0
Florian Grillitsch,280.0,346.0,6.0,11.0
Christian Groß,490.0,572.0,3.0,2.0
Pascal Groß,404.0,533.0,22.0,17.0
Kamil Grosicki,32.0,49.0,3.0,1.0
Ilia Gruev,0.0,0.0,0.0,0.0
Carlos Gruezo,367.0,446.0,6.0,2.0
Vicente Guaita,286.0,523.0,0.0,0.0
Andrés Guardado,207.0,254.0,3.0,4.0
Sergi Guardiola,171.0,257.0,7.0,4.0
Nemanja Gudelj,277.0,291.0,1.0,2.0
Gonçalo Guedes,190.0,272.0,6.0,17.0
Mattéo Guendouzi,545.0,628.0,8.0,6.0
Raphaël Guerreiro,921.0,1063.0,33.0,29.0
Evann Guessand,2.0,4.0,0.0,0.0
Kelyan Guessoum,140.0,157.0,0.0,0.0
Ander Guevara,477.0,581.0,2.0,6.0
Lamine Gueye,179.0,248.0,8.0,3.0
Pape Gueye,378.0,463.0,4.0,4.0
John Guidetti,19.0,27.0,0.0,1.0
Josuha Guilavogui,275.0,322.0,3.0,2.0
Hugo Guillamón,396.0,443.0,0.0,1.0
Bruno Guimarães,653.0,725.0,10.0,20.0
Sehrou Guirassy,158.0,199.0,12.0,2.0
Péter Gulácsi,486.0,576.0,0.0,0.0
Manuel Gulde,336.0,399.0,0.0,0.0
Robert Gumny,162.0,208.0,0.0,2.0
İlkay Gündoğan,722.0,800.0,17.0,13.0
Christian Günter,562.0,775.0,37.0,29.0
Koray Günter,284.0,339.0,1.0,0.0
Jon Guridi,111.0,137.0,2.0,2.0
Raúl Guti,390.0,479.0,0.0,1.0
Marcos Mauro López Gutiérrez,214.0,258.0,2.0,0.0
Emanuel Gyasi,385.0,461.0,15.0,15.0
Janik Haberer,11.0,15.0,0.0,0.0
Alexander Hack,364.0,469.0,5.0,1.0
Antwoine Hackford,1.0,1.0,0.0,0.0
Munir El Haddadi,159.0,203.0,7.0,10.0
André Hahn,104.0,175.0,5.0,5.0
Amadou Haidara,379.0,490.0,16.0,11.0
Massadio Haïdara,521.0,620.0,5.0,7.0
Achraf Hakimi,542.0,665.0,21.0,22.0
Erling Håland,148.0,197.0,9.0,7.0
Sébastien Haller,170.0,251.0,9.0,5.0
Marcel Halstenberg,652.0,747.0,6.0,8.0
Pierre-Yves Hamel,110.0,169.0,8.0,5.0
Romain Hamouma,259.0,390.0,20.0,9.0
Samir Handanović,459.0,540.0,0.0,0.0
Lukáš Haraslín,48.0,69.0,5.0,4.0
Amine Harit,215.0,286.0,16.0,15.0
Rekeem Harper,13.0,16.0,0.0,0.0
Jack Harrison,420.0,622.0,34.0,36.0
Marcel Hartel,445.0,614.0,9.0,13.0
Makoto Hasebe,640.0,731.0,0.0,5.0
Hans Hateboer,641.0,742.0,17.0,19.0
Kortney Hause,104.0,141.0,0.0,0.0
Kai Havertz,398.0,467.0,11.0,13.0
Isaac Hayden,317.0,389.0,3.0,0.0
Eden Hazard,143.0,161.0,0.0,2.0
Thorgan Hazard,102.0,119.0,1.0,5.0
Jonas Hector,137.0,172.0,3.0,4.0
Michael Hector,139.0,175.0,1.0,1.0
Hwang Hee-chan,24.0,38.0,1.0,1.0
Ahmed Hegazi,37.0,52.0,0.0,0.0
Dominique Heintz,434.0,499.0,2.0,1.0
Dean Henderson,49.0,63.0,0.0,0.0
Jordan Henderson,1153.0,1341.0,10.0,23.0
Jeff Hendrick,273.0,333.0,2.0,4.0
Benjamin Henrichs,168.0,223.0,2.0,2.0
Dalbert Henrique,149.0,171.0,1.0,1.0
Eduardo Henrique,168.0,211.0,2.0,1.0
Luis Henrique,24.0,33.0,1.0,2.0
Christophe Hérelle,527.0,590.0,1.0,2.0
Jérôme Hergault,124.0,165.0,0.0,0.0
Mario Hermoso,863.0,1012.0,3.0,5.0
Aridane Hernández,215.0,266.0,5.0,1.0
Lucas Hernández,440.0,557.0,7.0,11.0
Pablo Hernández,186.0,253.0,5.0,8.0
Theo Hernández,664.0,815.0,21.0,15.0
Hernani,421.0,533.0,9.0,10.0
Ander Herrera,979.0,1088.0,18.0,12.0
Héctor Herrera,291.0,332.0,4.0,1.0
Sergio Herrera,317.0,560.0,0.0,0.0
Yangel Herrera,315.0,486.0,4.0,5.0
Patrick Herrmann,194.0,292.0,18.0,6.0
Pablo Hervías,379.0,509.0,18.0,13.0
Përparim Hetemaj,256.0,333.0,7.0,8.0
Son Heung-min,416.0,548.0,36.0,12.0
Aaron Hickey,333.0,398.0,4.0,4.0
Vitorino Hilton,305.0,363.0,0.0,1.0
Martin Hinteregger,722.0,929.0,4.0,7.0
Marwin Hitz,60.0,71.0,0.0,0.0
Wesley Hoedt,434.0,479.0,2.0,0.0
Ki-Jana Hoever,85.0,109.0,2.0,1.0
Nicolas Höfler,547.0,661.0,10.0,8.0
Jonas Hofmann,385.0,515.0,28.0,7.0
Marco Höger,20.0,29.0,0.0,1.0
Rob Holding,883.0,995.0,3.0,4.0
Lucas Höler,223.0,320.0,15.0,6.0
Mason Holgate,351.0,429.0,3.0,4.0
Jordan Holsgrove,35.0,38.0,0.0,0.0
Franck Honorat,295.0,445.0,34.0,23.0
Matthew Hoppe,48.0,68.0,5.0,2.0
Jannes Horn,347.0,442.0,7.0,8.0
Timo Horn,446.0,633.0,0.0,0.0
Fraser Hornby,4.0,9.0,0.0,0.0
Conor Hourihane,116.0,155.0,4.0,2.0
Lukáš Hrádecký,645.0,847.0,0.0,0.0
Ajdin Hrustic,38.0,46.0,1.0,2.0
Florian Hübner,128.0,178.0,0.0,1.0
Callum Hudson-Odoi,207.0,247.0,12.0,17.0
Mats Hummels,1260.0,1427.0,5.0,7.0
Adrien Hunou,123.0,157.0,3.0,5.0
Elseid Hysaj,504.0,591.0,5.0,3.0
Pierre Højbjerg,1070.0,1214.0,9.0,5.0
Simone Iacoponi,504.0,593.0,0.0,1.0
Iago,393.0,518.0,10.0,6.0
Roger Ibanez,889.0,1022.0,4.0,3.0
Vedad Ibišević,25.0,35.0,2.0,0.0
Vicente Iborra,545.0,604.0,2.0,6.0
Didier Ibrahim Ndong,787.0,907.0,8.0,5.0
Zlatan Ibrahimović,187.0,272.0,8.0,9.0
Mauro Icardi,45.0,56.0,9.0,2.0
Oussama Idrissi,8.0,8.0,0.0,1.0
Odion Ighalo,1.0,1.0,0.0,0.0
Borja Iglesias,56.0,82.0,1.0,0.0
Juan Iglesias,37.0,53.0,1.0,0.0
Igor,513.0,565.0,1.0,3.0
Kelechi Iheanacho,56.0,67.0,4.0,2.0
Jonathan Ikone,304.0,380.0,13.0,14.0
Yun Il-lok,76.0,102.0,2.0,1.0
Ivan Ilić,395.0,478.0,7.0,6.0
Josip Iličić,331.0,461.0,32.0,34.0
Stefan Ilsanker,333.0,438.0,3.0,5.0
Ciro Immobile,316.0,426.0,18.0,14.0
Riccardo Improta,302.0,415.0,11.0,13.0
Roberto Inglese,73.0,113.0,2.0,2.0
Danny Ings,163.0,256.0,11.0,9.0
Marcus Ingvartsen,192.0,273.0,11.0,4.0
Lorenzo Insigne,626.0,774.0,17.0,40.0
Roberto Insigne,262.0,342.0,23.0,22.0
Pablo Insua,276.0,333.0,1.0,1.0
Takashi Inui,244.0,359.0,8.0,16.0
Artur Ioniță,372.0,472.0,3.0,6.0
Alexander Isak,139.0,184.0,4.0,6.0
Isco,260.0,304.0,5.0,9.0
Ardian Ismajli,114.0,130.0,0.0,0.0
Branislav Ivanović,264.0,308.0,1.0,3.0
Alex Iwobi,330.0,443.0,10.0,21.0
Jairo Izquierdo,128.0,188.0,1.0,1.0
Armando Izzo,301.0,358.0,2.0,2.0
Phil Jagielka,41.0,59.0,0.0,0.0
Alireza Jahanbakhsh,79.0,109.0,7.0,8.0
Mato Jajalo,23.0,29.0,0.0,0.0
Ismail Jakobs,215.0,336.0,5.0,10.0
Daniel James,100.0,126.0,4.0,5.0
Reece James,836.0,1005.0,19.0,23.0
Saidy Janko,76.0,105.0,2.0,3.0
Jakub Jankto,260.0,414.0,20.0,12.0
Tony Jantschke,125.0,137.0,0.0,0.0
Adnan Januzaj,136.0,191.0,5.0,13.0
Jason,80.0,122.0,5.0,5.0
Luis Javier Suárez,96.0,157.0,7.0,6.0
Corentin Jean,81.0,112.0,3.0,5.0
Tin Jedvaj,7.0,7.0,0.0,0.0
Fredrik Jensen,19.0,31.0,1.0,1.0
Jesé,4.0,8.0,0.0,0.0
Gabriel Jesus,179.0,221.0,10.0,3.0
Juan Jesus,78.0,83.0,0.0,0.0
Ángel Jiménez,16.0,30.0,0.0,0.0
Raúl Jiménez,207.0,263.0,8.0,9.0
Joaquín,363.0,451.0,23.0,15.0
Joelinton,260.0,356.0,7.0,4.0
Marco John,135.0,163.0,1.0,5.0
Ben Johnson,44.0,61.0,0.0,0.0
Sam Johnstone,331.0,594.0,0.0,0.0
Curtis Jones,587.0,643.0,8.0,13.0
Frenkie de Jong,1185.0,1309.0,21.0,18.0
Luuk de Jong,136.0,181.0,8.0,1.0
